Book_URL,Summary,Genres
/book/show/43689685-traces-of-my-love,"Traces of My Love; “The Secrets of the Heart,” is about (a successful yet street) young ladyfrom Atlanta, named, Tinika “Tink” Miracle Love. After something drastically erupts in hercurrent love life, enough becomes enough. She then has to reevaluate her life; that’s when shediscovers that the 1 thing, she wants is the 1 thing she has not yet found. So, she takes us onthis wild journey through her past relationships to ultimate realize what was missing thewhole time.",No genres available
/book/show/3428935-the-warded-man,"As darkness falls after sunset, the corelings rise—demons who possess supernatural powers and burn with a consuming hatred of humanity. For hundreds of years the demons have terrorized the night, slowly culling the human herd that shelters behind magical wards—symbols of power whose origins are lost in myth and whose protection is terrifyingly fragile. It was not always this way. Once, men and women battled the corelings on equal terms, but those days are gone. Night by night the demons grow stronger, while human numbers dwindle under their relentless assault. Now, with hope for the future fading, three young survivors of vicious demon attacks will dare the impossible, stepping beyond the crumbling safety of the wards to risk everything in a desperate quest to regain the secrets of the past. Together, they will stand against the night.","Fantasy, Fiction, Epic Fantasy, High Fantasy, Magic, Audiobook, Adventure"
/book/show/3828902-thinking-in-systems,"Meadows’Thinking in Systems, is a concise and crucial book offering insight for problem solving on scales ranging from the personal to the global. Edited by the Sustainability Institute’s Diana Wright, this essential primer brings systems thinking out of the realm of computers and equations and into the tangible world, showing readers how to develop the systems-thinking skills that thought leaders across the globe consider critical for 21st-century life.Some of the biggest problems facing the world—war, hunger, poverty, and environmental degradation—are essentially system failures. They cannot be solved by fixing one piece in isolation from the others, because even seemingly minor details have enormous power to undermine the best efforts of too-narrow thinking.While readers will learn the conceptual tools and methods of systems thinking, the heart of the book is grander than methodology. Donella Meadows was known as much for nurturing positive outcomes as she was for delving into the science behind global dilemmas. She reminds readers to pay attention to what is important, not just what is quantifiable, to stay humble, and to stay a learner.In a world growing ever more complicated, crowded, and interdependent,Thinking in Systemshelps readers avoid confusion and helplessness, the first step toward finding proactive and effective solutions.","Nonfiction, Business, Science, Design, Psychology, Philosophy, Economics"
/book/show/55004093-the-cartographers,"What is the purpose of a map?Nell Young’s whole life and greatest passion is cartography. Her father, Dr. Daniel Young, is a legend in the field and Nell’s personal hero. But she hasn’t seen or spoken to him ever since he cruelly fired her and destroyed her reputation after an argument over an old, cheap gas station highway map.But when Dr. Young is found dead in his office at the New York Public Library, with the very same seemingly worthless map hidden in his desk, Nell can’t resist investigating. To her surprise, she soon discovers that the map is incredibly valuable and exceedingly rare. In fact, she may now have the only copy left in existence... because a mysterious collector has been hunting down and destroying every last one—along with anyone who gets in the way.But why?To answer that question, Nell embarks on a dangerous journey to reveal a dark family secret and discovers the true power that lies in maps...From the critically acclaimed author ofThe Book of M, a highly imaginative thriller about a young woman who discovers that a strange map in her deceased father’s belongings holds an incredible, deadly secret—one that will lead her on an extraordinary adventure and to the truth about her family’s dark history.","Fantasy, Fiction, Mystery, Magical Realism, Audiobook, Thriller, Mystery Thriller"
/book/show/20995.The_Art_of_Seduction,"The season's most talked-about all-purpose personal strategy guide and philosophical compendium,"" said Newsweek ofRobert Greene'sbold, elegant, and ingenious manual of modern manipulation,The 48 Laws of Power. Now Greene has once again mined history and literature to distill the essence of seduction, the most highly refined mode of influence, the ultimate power trip.The Art of Seductionis a masterful synthesis of the work of thinkers such as Freud, Ovid, Kierkegaard, and Einstein, as well as the achievements of the greatest seducers throughout history. From Cleopatra to John F. Kennedy, from Andy Warhol to Josephine Bonaparte,The Art of Seductiongets to the heart of the character of the seducer and his or her tactics, triumphs and failures. The seducer's many faces include: the Siren, the Rake, the Ideal Lover, the Dandy, the Natural, the Coquette, the Charmer, and the Charismatic. Twenty-four maneuvers will guide readers through the seduction process, providing cunning, amoral instructions for and analysis of this fascinating, all-pervasive form of power. Just as beautifully packaged and every bit as essential asThe 48 Laws of Power,The Art of Seductionis an indispensable primer of persuasion and offers the best lessons on how to take what you want from whomever you want or how to prevent yourself from being taken.","Nonfiction, Self Help, Philosophy, Relationships, Personal Development, Business, Audiobook"
/book/show/30653853-the-upside-of-unrequited,"Seventeen-year-old Molly Peskin-Suso knows all about unrequited love—she’s lived through it twenty-six times. She crushes hard and crushes often, but always in secret. Because no matter how many times her twin sister, Cassie, tells her to woman up, Molly can’t stomach the idea of rejection. So she’s careful. Fat girlsalwayshave to be careful.Then a cute new girl enters Cassie’s orbit, and for the first time ever, Molly’s cynical twin is a lovesick mess. Meanwhile, Molly’s totally not dying of loneliness—except for the part where she is. Luckily, Cassie’s new girlfriend comes with a cute hipster-boy sidekick. Will is funny and flirtatious and just might be perfect crush material. Maybe more than crush material. And if Molly can win him over, she’ll get her first kissandshe’ll get her twin back.There’s only one problem: Molly’s coworker Reid. He’s an awkward Tolkien superfan with a season pass to the Ren Faire, and there’s absolutely no way Molly could fall for him. Right?","Young Adult, Contemporary, Romance, LGBT, Fiction, Queer, Audiobook"
/book/show/666758.The_Knowledge_of_the_Holy,"The Knowledge of the Holyby popular evangelical author and Christian mystic A.W. Tozer illuminates God’s attributes—from wisdom, to grace, to mercy—and in doing so, attempts to restore the majesty and wonder of God in the hearts and minds of all Christians. A modern classic of Christian testimony and devotion,The Knowledge of the Holyshows us how we can rejuvenate our prayer life, meditate more reverently, understand God more deeply, and experience God’s presence in our daily lives.","Christian, Theology, Nonfiction, Christianity, Faith, Christian Living, Religion"
/book/show/20500027-final-life,"Some pasts are doomed to be repeated.Seventeen-year-old Dominique thinks her life is over when she’s forced to move across the country during her senior year. All she wants to do is make it to graduation, and then she can move back to Michigan for college. That's the plan. That is, until her new neighbor pressures her into playing a mystical card game.And this deck is like no other.With one touch of the cards, Dominique plunges into a vision of a crimson desert inhabited by a dark presence with murderous intent. She desperately tries to convince herself it’s all in her head, but the images refuse to be ignored. And when the apparitions include hints of past lives, Dominique realizes the darkness is really after her. Not only in her visions, but also in her reality. If she’s to survive, she must discover the secrets hidden in her past. If she doesn’t she’ll be dead. For real.","Young Adult, Paranormal, Fantasy, Romance, Amazon, Fiction, Urban Fantasy"
/book/show/198836131-fae-away,"Princess Celyse has two rules she must obey— never touch a portal, and never kiss a human.Despite being born into the most powerful house in the faerie realm, Celyse dreads her life of duty and obligation. But everything changes when she finds a shimmery portal that offers a glance at the forbidden human realm. If discovered with the portal, it could mean her death. Yet she dares to peek anyway and finds herself face to face with a gorgeous human. Soon, she is visiting her would-be enemy nightly. Until a malicious suitor threatens her life and her kingdom.Julio can see ghosts— it's in his blood as the son of a powerful curandera.With spirits drifting in and out of his life, Julio thinks having visions of an ethereal girl with silver hair is another part of the supernatural weirdness that happens to him. But when the very real girl shows up in the flesh, she brings a dire plea for help. Her faerie realm and his human realm are in danger, and only he can help. His head blares a warning against this deadly path while his heart urges him to do anything to save her. Including risk his own life.Fae Away debuted as an Amazon #1 New Release!Fae Away is a breathtaking portal fantasy featuring forbidden love, destined encounters, palace intrigue, and shocking betrayals.Fae Away is book one in the Fae Bloodlines Series. Continue the story of Celyse and Julio with book two, Fae Fractured!","Fantasy, Romance, Fae, Young Adult, Paranormal, Romantasy, Witches"
/book/show/13827.This_Immortal,"Conrad Nomikos has a long, rich personal history that he'd rather not talk about. And, as Arts Commissioner, he's been given a job he'd rather not do. Escorting an alien grandee on a guided tour of the shattered remains of Earth is not something he relishes—especially when it is apparent that this places him at the center high-level intrigue that has some bearing on the future of Earth itself.","Science Fiction, Fantasy, Fiction, Hugo Awards, Post Apocalyptic, Science Fiction Fantasy, Speculative Fiction"
/book/show/53331577-the-last-bookshop-in-london,Error fetching summary,Error fetching genre
/book/show/78267.In_the_City_of_Shy_Hunters,"Tom Spanbauer is one of the most enchanting writers in America today, and In the City of Shy Hunters, his first novel in ten years, is a ""rich and colorful"" portrait of New York in the 1980s, told with ""raw power"" (David Wiegand, San Francisco Chronicle). Shy, afflicted with a stutter, and struggling with his sexuality, Will Parker comes to New York to escape the provincial western towns where he grew up. In New York, he finds himself surrounded for the first time by people who understand and celebrate his quirks and flaws. He also begins an unforgettable love affair with a volatile, six-foot-five African-American drag queen and performance artist named Rose. But even as he is falling in love with Rose and growing into himself, Will must watch as AIDS escalates from a rumor into a devastating tragedy. When a vicious riot erupts in a local park, Will seizes the chance to repay the city for all it has taught him, in a climax that will leave readers shaken, fulfilled, and changed. ""In the City of Shy Hunters is so finely crafted ... you'll think you've been reading a modernist classic."" -- Peter Kurth, Salon.com ""Spanbauer's genius resides even in the asides ... teas[ing] out the genuine complexity of human love."" -- Thomas McGonigle, The Washington Post Book World ""Ambitious and compelling ... a mixture of the ghastly, the hilarious, and the curiously touching."" -- John Hartl, The Seattle Times ""In the City of Shy Hunters has the earmarks of a literary landmark ... Its importance and originality are unmistakable."" -- Laura Demanski, The Baltimore Sun","Fiction, LGBT, Queer, Gay Fiction, Literary Fiction, New York, Literature"
/book/show/163363.All_But_My_Life,"All But My Lifeis the unforgettable story of Gerda Weissmann Klein's six-year ordeal as a victim of Nazi cruelty. From her comfortable home in Bielitz (present-day Bielsko) in Poland to her miraculous survival and her liberation by American troops—including the man who was to become her husband—in Volary, Czechoslovakia, in 1945, Gerda takes the reader on a terrifying journey.Gerda's serene and idyllic childhood is shattered when Nazis march into Poland on September 3, 1939. Although the Weissmanns were permitted to live for a while in the basement of their home, they were eventually separated and sent to German labor camps. Over the next few years Gerda experienced the slow, inexorable stripping away of ""all but her life."" By the end of the war she had lost her parents, brother, home, possessions, and community; even the dear friends she made in the labor camps, with whom she had shared so many hardships, were dead.Despite her horrifying experiences, Klein conveys great strength of spirit and faith in humanity. In the darkness of the camps, Gerda and her young friends manage to create a community of friendship and love. Although stripped of the essence of life, they were able to survive the barbarity of their captors. Gerda's beautifully written story gives an invaluable message to everyone. It introduces them to last century's terrible history of devastation and prejudice, yet offers them hope that the effects of hatred can be overcome.","Nonfiction, Memoir, Holocaust, History, World War II, Biography, Historical"
/book/show/11752.Lost_in_the_City,"A magnificent collection of short fiction focusing on the lives of African-American men and women in Washington, D.C., Lost in the City is the book that first brought author Edward P. Jones to national attention. Winner of the Pulitzer Prize, the National Book Critics Circle Award, and numerous other honors for his novel The Known World, Jones made his literary debut with these powerful tales of ordinary people who live in the shadows in this metropolis of great monuments and rich history. Lost in the City received the Pen/Hemingway Award for Best First Fiction and was a National Book Award Finalist. This beautiful 20th Anniversary Edition features a new introduction by the author, and is a wonderful companion piece to Jones’s masterful novel and his second acclaimed collection of stories, All Aunt Hagar’s Children.","Short Stories, Fiction, African American, Historical Fiction, Literary Fiction, Race, Dc Comics"
/book/show/10090.Mountain_of_Black_Glass,"""The Grail Brotherhood has built the most powerful, sophisticated simulation network imaginable. At the same time, they have manipulated ad injured the minds of thousands of children.""This proclamation from the mysterious Mr. Sellars confirmed what Renie Sulaweyo had feared to be true when she first broke into the Otherland network in a desperate search for the cause of her brother Stephen's deathlike coma.Now Renie, the Bushman !Xabbu, and their companions find themselves navigating a treacherous and ever-changing course―from a strangely unfinished land, ro a seemingly endless labyrinthine House―pursuing a sociopathic killer who has stolen one of their group.To Renie's despair she is no closer to uncovering the secrets which could help save Stephen's life, and now it appears that something may be very wrong with the Otherland network itself.As Paul Jonas, Orlando, Renie and the rest strive to reach Priam's Walls, in the heart of Troy, they know that their quest is running perilously short of time. For the Grail Brotherhood has finally set the date for the Ceremony when they will make their bid for the immortality, and thereby seal the fate of Earth's children forever.But before Renie and her allies can hope to stop the Brotherhood, they must first solve the mysteries of Otherland itself, and confront its darkest secret―an enitity known only at the Other.","Fantasy, Science Fiction, Fiction, Cyberpunk, Science Fiction Fantasy, Audiobook, Adventure"
/book/show/391993.A_Crack_in_the_Line,"What if someone else was living your life?You are sixteen. You live with your father in a big Victorian house on the outskirts of London. Your mother is dead, killed in a train crash two years ago. It is snowing. The snow is falling on the house and the wide yard and the gnarled old tree that everyone calls the Family Tree. It makes you restless. You reach out your hands toward an object you've known all your life, and suddenly the walls melt away. When you open your eyes, you are still in your living room. ""Who are you?"" asks a girl who looks just like you but is not you. ""And what are you doing in my house?""You have stumbled into another version of your life. This girl is sixteen. She lives with your father (her father) in a big Victorian house on the outskirts of London. Your mother (her mother) is not dead. She had a close call in a train crash two years ago. Listen: your mother is calling you (her) now.Michael Lawrence's gripping thriller about a boy and a girl who are the same person but not quite will have you turning the pages late into the night...and talking and thinking and wondering about the shifting nature of identity, time, space, and the cracks that can appear in a train rail, a lifeline, and a family tree.","Young Adult, Fantasy, Science Fiction, Fiction, Paranormal, Teen, Mystery"
/book/show/7641383-permanent-obscurity,"PERMANENT OBSCURITY: Or a Cautionary Tale of Two Girlsand Their Misadventures with Drugs, Pornography and Death by Dolores Santana (as told to Richard Perez)* A youthful bohemian satire,* a story of alienated nonconformists,* a ""girls on the lam"" story,* a sexploitation and S/M romp,* a spoof of cult celebrity and ""true-life"" tabloid sensationalism:PERMANENT OBSCURITYInspired by the underground sexploitation films of the 1960s, this bold updating of the ""roughie"" subgenre and lampoon of auteur filmmaking largely takes place in New York City's East Village (circa the Bush era), and it chronicles the rise and fall of a unique and intense relationship. Dolores and Serena, two chemically dependent, down-and-out artists set out to take control of their lives by making a fetish-noir/femdom movie. Of course, things don't exactly turn out as planned.","Fiction, LGBT, Sexuality, Erotica, Contemporary"
/book/show/11733898-torment,"Keira has been through Hell, literally..... But now she’s back, and stronger than ever!In this second gripping instalment of the Bloodlines trilogy Keira and her friends – Lily, Lucian, Tyler, Jake and Danny – continue to try and understand their elemental powers, and protect themselves from their enemies, whose ultimate goal is to destroy them.This time, the stakes are higher – what seems to be a demon rebellion has broken out in hell and the Earth is plunged into chaos. Their problem is, no one – not even Lucifer himself – knows who the rebel leader is. It seems only Keira, her frightened but determined friends, and a new ally – a demon named Eligos - can find out who this person or thing is, why they are suddenly causing so much bloodshed, pain and upset for everyone, and destroy them.Bloody awesome battles, amazing feats of magic, and a stronger-than-death passion, make for an intoxicating, unforgettable read in this powerfully imagined fantasy...","Vampires, Horror, Fantasy, Young Adult, Paranormal, Romance, Demons"
/book/show/11021753-the-dark-age,"Suppose you learned that an ancient prophecy about an artifact, said to be powerful enough to dramatically change the world, was true. Would you risk everything to find it? It has been five-hundred years since the Pulse caused the Great Collapse, ending the Golden Age, and civilization on planet Earth. Humanity has waited ever since for a long-anticipated sign from God, which has finally appeared in the night sky. The time has come for Ferrell Young, the Warrior Clan, and the Church to risk everything in an effort to restore civilization, and bring hope to a world full of despair. Alex Montgomery is an archaeologist who has spent many years looking for a mysterious book on behalf of the Holy Christian Church. The book is said to contain the location of the Great Oracle which, according to legend, can endow the one who finds it with great power and wealth. Of much greater importance to the Clan and the Church however, is the fact that it may also enable the world to emerge from five centuries of darkness and suffering. When a powerful, intelligent, but sadistic barbarian leader named Kraken learns of the Oracle, he plans to destroy the Warrior Clan and the Church, take the Oracle for himself, and enslave the rest of humanity. Join Ferrell and his companions as they set out on a desperate journey to find the Great Oracle, and rescue humanity from The Dark Age.","Dystopia, Christian Fiction, Science Fiction, Christian, Post Apocalyptic, Fiction, Science Fiction Fantasy"
/book/show/12839341-smitten-at-first-sight,"Twenty-two-year-old Maggie Robin has been dating the irresistibly good-looking Jeffrey Preston for a year. But when Jeffrey proposes marriage to her a week after her college graduation, Maggie finds herself wondering if she wants to spend the rest of her life married to a workaholic TV show producer.Her doubts culminate when during a ski trip to British Columbia she meets Taylor Denton, a handsome, free-spirited big mountain skier.Maggie’s attraction to Taylor is undeniable, but she is engaged to marry Jeffrey. Will Maggie have the courage to follow her heart?","Romance, Contemporary Romance, Contemporary, Chick Lit, College, Fiction"
/book/show/11380562-anabar-rises,"Newly revised and re-released in December 2016 - In this, the second book in the Anabar trilogy, Anabar begins his new life as a Scout and finds excitement, success, and fame. Unfortunately, fame is the one thing a Scout, duty bound to remain secretive, should never achieve. He is then banished to the dangerous border region as war threatens to engulf Semdela and Ricamerath. Soldiers capture Anabar and send him to prison, an event that ultimately leads him to the arms of Princess Astrida. In the end, Anabar faces his most difficult decision: whether to perform his duty as a Scout, to seek the love of Astrida, or to risk everything to try to bring peace to the land.",No genres available
/book/show/907676.There_is_a_River,"This is the complete, original biography of the best-documented psychic in America. It tells the story of how Edgar Cayce discovered his astounding psychic gifts and what led him to a life dedicated to helping others. Cayce’s ""readings,"" given in a trancelike state, ranged from phenomenal medical cures to advice on spiritual growth, psychology, and the prophesy of world events. A philosophy section outlines Cayce’s revelations about our origin, purpose, and destinies on the earth, making this book a valuable resource. This book contains many photos of Edgar Cayce, his family, and close friends. This special edition features Auras, the only book written by Edgar Cayce himself.","Biography, Spirituality, Nonfiction, Philosophy, Paranormal, Metaphysics, Religion"
/book/show/19571104-rebirth,"When Klein divided the supernatural community and threw the gauntlet down, Liz and crew warned everyone. They watched and did their best to protect the world. No one could have counted on the sadistic vampire's plan, and no one could be ready for it.Now, the world is drowning in the vile Hela poison. Supers are panicking in the streets, old forgotten legends have reemerged expecting the end of the world, and the long dreaded end might be upon all of us.Liz is finally together with the tortured Vincent, and they’re genuinely happy. But the two may never know true bliss. The great lie, the world behind the veil, might be revealed.If that happens, not even Michael, nature's favorite werewolf, may be able to restore the balance.But there is something else that is emerging from the mask of mystery. Two ancient enemy forces are about to fight a war; their battleground?Earth itself.",No genres available
/book/show/23285789-crushed,"Some loves can't be… CrushedMorganHave you ever done something stupid? Like get drunk and hookup with a guy because your heart was broken by someone else? Like his best friend. And then done something really dumb, like fall in love with your hookup? Hookups aren't stick-around guys. I'm hoping Dakota will be different. But hoping has gotten me in trouble before.DakotaThe absolute last girl I want to see in my court-ordered alcohol and drug information school, the girl who landed me here in the first place, walks in. After we hooked up, I thought I'd gotten Morgan out of my system. So why is my pulse racing? I can't afford to screw up right now. I know I should avoid her. Morgan has a way of messing up my life. But she's the only one who understands.","Romance, New Adult, Young Adult"
/book/show/34303968-tree-of-life-with-spiritual-poetry,"Tree of Life is a methaphysical and inspirational journey through our micro and macro cosmos. Starting with Maya of Power, and a visit to the Field of Dreams, discovery of the Alchemy of Soul, deeper understanding of “Ubuntu” that: a person is only a person through their relationship to others, ascending and descending the magic Spiral to enter Wu Wei, the action with no action, the Path of Divine Intentions.Tree of Life in various religious interpretations, within myths, and as a mystical concept represents the inter-connectedness of all life on our beautiful planet. The Tree of Life connects all forms of creation. The Tree of Life is considered to be the symbol of 'Creator'. Ancient Beliefs: Mayan World Tree The Mayan believed heaven to be a wonderful, magical place on Earth hidden by a mystical mountain. They called this place Tamoanchan. Heaven, Earth, and Underworld were connected by the ‘World Tree’. The World Tree grew at the locus of creation, all things flowing out from that spot into four directions.Explore the true life story with spiritual poetry of four elements, four directions, four stages of Life.","Poetry, Spirituality, Nonfiction, Self Help, Philosophy, Inspirational, Adult"
/book/show/34342049-the-year-i-turned-25,"""I always thought twenty-five was the year I’d finally be grown up, the year the world would finally start taking me seriously, the year I would finally know what I wanted. And yet…”The Year I Turned 25 catalogues the ups and downs of a TV reporter in her mid-twenties, who takes on the added challenge of training an adorable, but misbehaving puppy. Sometimes melancholic and other times hilarious, this brave and thought-provoking memoir approaches dating, sexual assault and mental health in a personal, but relatable way. This book is for every woman who ever asked herself if something was wrong with her and for every dog lover who discovered true love in a puppy.“This project isn't about – and was never about – figuring out who I am. It’s about figuring out how to figure out who I am.""","Biography, True Story, Memoir, Nonfiction, Sexuality, New Adult, Feminism"
