Book_URL,Summary,Genres
/book/show/195395465-enemies-among-us,"As Nick Reagan hunts down the terrorist mastermind, The Handler, he uncovers corruption at the highest levels of government—perhaps even within his own CIA.Nick Reagan and his team of talented CIA operatives have managed to prevent three horrific attacks planned by the ruthless terrorist known worldwide as The Handler. Cunning and resourceful, The Handler has eluded capture, and now Reagan is determined to track him down.As he assembles clues to the possible whereabouts of his prey, Reagan’s superiors in the CIA inexplicably order him to stand down. Accustomed to flouting authority, Reagan ignores the directive while seeking to identify the source of this obstruction. As he probes, it becomes increasingly evident that the evil he faces is corruption from within.His suspicions growing, Reagan expands his efforts beyond the dangerous hunt for The Handler to an active investigation of both his own government and those who possess the real influence in Washington. Collectively, these are the most formidable adversaries Reagan has ever the rich and powerful who control our energy resources, including oil and lithium; Big Pharma; the media; and the funding of politicians for their personal beliefs and gains.Charting an unfamiliar course amidst the pervasive treachery and deadly secrets inside the nation’s capital, Reagan is not sure who he can trust as he works to expose the worst of America’s elite—those who believe in a New World Order.Violent confrontations intensify with each new act of treason he unearths, leaving Reagan to rely on his patriotic instincts as he and his team risk their lives to bring down these traitors and restore safety and freedom.","Contemporary, Drama, Novels"
/book/show/23437156-six-of-crows,Alternate cover of ISBN 9781627792127Ketterdam: a bustling hub of international trade where anything can be had for the right price—and no one knows that better than criminal prodigy Kaz Brekker. Kaz is offered a chance at a deadly heist that could make him rich beyond his wildest dreams. But he can’t pull it off alone...A convict with a thirst for revengeA sharpshooter who can’t walk away from a wagerA runaway with a privileged pastA spy known as the WraithA Heartrender using her magic to survive the slumsA thief with a gift for unlikely escapesSix dangerous outcasts. One impossible heist. Kaz’s crew is the only thing that might stand between the world and destruction—if they don’t kill each other first.,"Fantasy, Young Adult, Fiction, Young Adult Fantasy, LGBT, Adventure, Magic"
/book/show/13555073-the-screaming-staircase,"When the dead come back to haunt the living, Lockwood & Co. step in . . .For more than fifty years, the country has been affected by a horrifying epidemic of ghosts. A number of Psychic Investigations Agencies have sprung up to destroy the dangerous apparitions.Lucy Carlyle, a talented young agent, arrives in London hoping for a notable career. Instead she finds herself joining the smallest, most ramshackle agency in the city, run by the charismatic Anthony Lockwood. When one of their cases goes horribly wrong, Lockwood & Co. have one last chance of redemption. Unfortunately this involves spending the night in one of the most haunted houses in England, and trying to escape alive.Set in a city stalked by spectres, The Screaming Staircase is the first in a chilling new series full of suspense, humour and truly terrifying ghosts. Your nights will never be the same again . . .","Fantasy, Young Adult, Mystery, Horror, Paranormal, Middle Grade, Fiction"
/book/show/16902.Walden,"Originally published in 1854, Walden; or, Life in the Woods, is a vivid account of the time that Henry D. Thoreau lived alone in a secluded cabin at Walden Pond. It is one of the most influential and compelling books in American literature. This new paperback edition-introduced by noted American writer John Updike-celebrates the 150th anniversary of this classic work. Much of Walden's material is derived from Thoreau's journals and contains such engaging pieces as ""Reading"" and ""The Pond in the Winter"" Other famous sections involve Thoreau's visits with a Canadian woodcutter and with an Irish family, a trip to Concord, and a description of his bean field. This is the complete and authoritative text of Walden-as close to Thoreau's original intention as all available evidence allows. For the student and for the general reader, this is the ideal presentation of Thoreau's great document of social criticism and dissent.","Philosophy, Nonfiction, Nature, Classics, Memoir, Literature, Biography"
/book/show/10569.On_Writing,"""Long live the King"" hailed Entertainment Weekly upon the publication of Stephen King's On Writing. Part memoir, part master class by one of the bestselling authors of all time, this superb volume is a revealing and practical view of the writer's craft, comprising the basic tools of the trade every writer must have. King's advice is grounded in his vivid memories from childhood through his emergence as a writer, from his struggling early career to his widely reported near-fatal accident in 1999 -- and how the inextricable link between writing and living spurred his recovery. Brilliantly structured, friendly and inspiring, On Writing will empower and entertain everyone who reads it -- fans, writers, and anyone who loves a great story well told.(back cover)","Nonfiction, Writing, Memoir, Biography, Audiobook, Reference, Autobiography"
/book/show/184038287-look-here-sir-what-a-curious-bird,"A GREAT MAN AND HIS UNHERALDED ASSISTANTFor some 50 years, Paul Sochaczewski has been on the trail of famous naturalist Alfred Russel Wallace and his little-known assistant Ali.The result of this quest is an imaginative “enhanced biography” of an illiterate 19th-century teenager from Borneo who helped Wallace become one of history’s most successful explorers of the natural world.This deliciously speculative book, filled with humor and touching scenes of imagined conversations, takes a hard look at “slippery truth,” and, perhaps most important, asks the question: “Is there someone in your life who has quietly helped you, perhaps without adequate recognition, on your journey?”In this innovative approach to biography, you’ll discover:• New clues that expand our knowledge of Ali’s background and career• Why writing the history of a 19th-century teenage boy from Borneo is so challenging• Details about how Ali collected some 5,000 of Wallace’s 8,050 bird specimens• Imagined conversations that explore emotions and perceptions of Wallace and Ali• How each of us has an “Ali” who has helped us along the wayWho’s your Ali? Perhaps this book might encourage to reach out to someone forgotten but who eased your path along your journey?","Nonfiction, Biography, History"
/book/show/54552798-the-ancestor,"A man wakes up in present-day Alaskan wilderness with no idea who he is, nothing on him save an empty journal with the date 1898 and a mirror. He sees another man hunting nearby, astounded that they look exactly alike. After following this other man home, he witnesses a wife and child that brings forth a rush of memories of his own wife and child, except he's certain they do not exist in modern times-but from his life in the late 1800s. After recalling his name is Wyatt, he worms his way into his doppelganger Travis Barlow's life. Memories become unearthed the more time he spends, making him believe that he'd been frozen after coming to Alaska during the Gold Rush and that Travis is his great-great grandson. Wyatt is certain gold still exists in the area and finding it with Travis will ingratiate himself to the family, especially with Travis's wife Callie, once Wyatt falls in love. This turns into a dangerous obsession affecting the Barlows and everyone in their small town, since Wyatt can't be tamed until he also discovers the meaning of why he was able to be preserved on ice for over a century.A meditation on love lost and unfulfilled dreams, The Ancestor is a thrilling page-turner in present day Alaska and a historical adventure about the perilous Gold Rush expeditions where prospectors left behind their lives for the promise of hope and a better future. The question remains whether it was all worth the sacrifice….","Fiction, Thriller, Historical Fiction, Contemporary, Science Fiction, Drama, Mystery Thriller"
/book/show/53354670-where-there-s-smoke,"A picturesque mountain town, sparks of romance, a threatening mystery, and a secret society of devious women…“Wonderful characters, a real mix of women with varied strength and foibles” -Goodreads review 5 stars“I loved the first book in the Sugar Mountain series so I was really second to read the second installment and get back to investigating with the Sugar Mountain Ladies Historical Society” – Goodreads review 5 starsThe cozy community of Sugar Mountain, NC harbors an underground society of women. The society itself is not secret—it’s the actual mission of the group that is concealed.Sugar Mountain is a sleepy town bursting with tourists. If you like quirky shops and original artwork, you’ll want to visit. But the local kindergarten teacher, Sarah has a mystery on her hands. All she did was try to help the fire department and now she’s receiving threatening notes. Of course, she takes the frightening messages to her friends in the Sugar Mountain Ladies Historical Society, but even their investigative skills fall short. How will they be able to find the person intent on holding back the fire department and frightening Sarah?Hugh Brockman, the second in command at the firehouse, is taking extra shifts to cope with the shortage of firefighters. When he visits Sarah’s classroom to talk to her students about fire safety, he gets caught up with the lovely teacher and her cryptic mystery. He’s not happy that someone in town is threatening her with bodily harm, and he intends to find out who it is.With every lead shot down and tensions running high, it’s up to the ladies of the society to go undercover in their own town to flush out the culprit. If they’re not successful, the fire department will continue to be undermanned, leaving Sugar Mountain is in danger and Sarah in peril.Join in the continuing antics of the Sugar Mountain Ladies Historical Society and fall in love along with Hugh and Sarah in this heartfelt and comical romantic mystery.","Fiction, Cozy Mystery, Romance, Contemporary, Mystery"
/book/show/14743.The_God_Delusion,"A preeminent scientist - and the world's most prominent atheist - asserts the irrationality of belief in God, and the grievous harm religion has inflicted on society, from the Crusades to 9/11.With rigor and wit, Dawkins examines God in all his forms, from the sex-obsessed tyrant of the Old Testament, to the more benign (but still illogical) Celestial Watchmaker favored by some Enlightenment thinkers. He eviscerates the major arguments for religion, and demonstrates the supreme improbability of a supreme being. He shows how religion fuels war, foments bigotry, and abuses children, buttressing his points with historical and contemporary evidence.The God Delusionmakes a compelling case that belief in God is not just wrong, but potentially deadly. It also offers exhilarating insight into the advantages of atheism to the individual and society, not the least of which is a clearer, truer appreciation of the universe's wonders than any faith could ever muster.","Nonfiction, Religion, Science, Philosophy, Atheism, Audiobook, Psychology"
/book/show/15819028-the-golem-and-the-jinni,"Chava is a golem, a creature made of clay, brought to life by a disgraced rabbi who dabbles in dark Kabbalistic magic, created to be the wife of a man who dies at sea on the voyage from Poland. Chava is unmoored and adrift as the ship arrives in New York harbor in 1899.Ahmad is a jinni, a being of fire born in the ancient Syrian desert, trapped in an old copper flask, and released in New York City, though still not entirely free.Ahmad and Chava become unlikely friends and soul mates with a mystical connection. Marvelous and compulsively readable, Helene Wecker's debut novelThe Golem and the Jinniweaves strands of Yiddish and Middle Eastern literature, historical fiction and magical fable, into a wondrously inventive and unforgettable tale.","Fantasy, Historical Fiction, Fiction, Magical Realism, Historical, Audiobook, Mythology"
/book/show/60682770-the-friendly-mouse,"A Small Mouse with a Big Heart Changes the World One Friend at a Time. . .Mouse is a field mouse who loves living in the country, but works in the city. This leaves him with a major problem: he is constantly late for work. In the face of losing his job, Mouse makes a bold, faith-filled choice that could cost him everything.An unexpected story about how a little mouse overwhelmed with his own struggles finds himself to be the miracle prayed for by another.",Childrens
/book/show/61093300-immoral-origins,"A PULSE-POUNDING THRILLER THAT ASKS HOW FAR WE'RE WILLING TO SHED OUR MORALS IN ORDER TO HELP THE ONES WE LOVE.It's 1978 in New York City, and disco is prominent. As are mobsters, gritty streets, needle parks and graffiti-stained subways.Jake Barnum lives in Hell's Kitchen. He's a petty thief selling hot coats with his buddy Maggs to make ends meet and help his sick kid brother. At a Halloween party downtown, he meets a woman with a Marilyn Monroe mask who works for an organization called The Desire Card-an underground operation promising its exclusive clients ""Any Wish Fulfilled for the Right Price.""As Jake becomes taken with its leader, a pseudo father and sociopath at heart, he starts stealing from the rich and giving to the poor. In other words...himself. But as he dives deeper in with the Card, begins falling love with Marilyn, and sees the money rolling in, clients' wishes start becoming more and more suspect-some leading to murder.The first book in the Desire Card series, Immoral Origins follows those indebted to this sinister organization-where the ultimate price is the cost of one's soul.","Fiction, Contemporary, Epic, Drama, Novels, Thriller"
/book/show/7897851-bloodlines,"Keira Jameson used to lead a normal life, she just had a gift, passed down through the generations of her family. Now, after hearing voices, having strange dreams of others calling out to her, and her grandfather's last words haunting her, she sets out to find other families like hers. Along with her best friend Lily, the only person outside her family to know about her gift, Keira begins a hunt for her ancestors. A chance meeting with a young man, Lucian Turner, sets them on the right track, but their discoveries change the way Keira will see herself for ever more. Fear, superstition and heritage are shaping Keira's future and she must face her enemies, even if this could mean losing her life. She cannot escape her destiny.Part Buffy-style horror, part tender romance, Bloodlines will have fans of the genre on tenterhooks waiting for the next instalment of this gripping and hell-raising tale.","Young Adult, Paranormal, Vampires, Horror, Romance, Fantasy, Supernatural"
/book/show/16243767-crossing-the-seas,"About the book (A teaser) ""Crossing the A Diary of My Thoughts"" ""We can forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light"" - Plato ""A dream you dream alone is only a dream. A dream you dream together is reality"" -John Lennon "" Reason and judgment are the qualities of a leader. "" - Tacitus As long as you are alive, and I am alive, our dreams will remain alive. Even after Dr. Martin Luther King was shot, his dreams are still alive and have been passed to the next generation to pursue freedom, democracy, equality, justice, peace, and prosperity. Thanks to his wake-up call and pains-taking efforts, modern society is much more open-minded and tolerant towards differences. A good leader should be a good reader; A good reader can become a good leader. Reading minds can be as challenging as reading books. This book documents my book reading experience and my reflections upon politics, education, psychology, communication, religion, and philosophy . . . etc. as well as my mind reading experience. It is a collection of my posts on my blog and on Facebook, where I have been sharing my thoughts and interacting with top political and business leaders, celebrities, and scholars in America, Europe, and Asia, implicitly and explicitly during the past two years (Sept.2010 through Sept. 2012). It is possible that my Facebook posts might have inspired lots of creative celebrities who produced stunning songs, movies, and TV shows. Here are some ""Born this way"" ""The Edge of Glory"" ""Hair"" ""You and I"" ""Government Hooker"" ""Princess Die""""Princess High"" ""So Happy I Could Die"" ""Bloody Mary"" ""Highway Unicorn""-- by Lady Gaga ""I Love You This Big"" by Scotty McCreery, American Idol 2011 winner ""Brighter Than the Sun"" by Colbie Caillat ""I Wanna Go"" by Brittney Spears ""Options"" by Gomez ""Firework"" by Katy Perry ""Love You Like a Love Song"" by Selina Gomez ""Year of 4"" by Beyonce ""P","Nonfiction, Biography, Philosophy"
/book/show/656.War_and_Peace,"In Russia's struggle with Napoleon, Tolstoy saw a tragedy that involved all mankind.War and Peacebroadly focuses on Napoleon’s invasion of Russia in 1812 and follows three of the most well-known characters in literature: Pierre Bezukhov, the illegitimate son of a count who is fighting for his inheritance and yearning for spiritual fulfillment; Prince Andrei Bolkonsky, who leaves his family behind to fight in the war against Napoleon; and Natasha Rostov, the beautiful young daughter of a nobleman who intrigues both men.As Napoleon’s army invades, Tolstoy brilliantly follows characters from diverse backgrounds—peasants and nobility, civilians and soldiers—as they struggle with the problems unique to their era, their history, and their culture. And as the novel progresses, these characters transcend their specificity, becoming some of the most moving—and human—figures in world literature.Tolstoy gave his personal approval to this translation, published here in a new single volume edition, which includes an introduction by Henry Gifford, and Tolstoy's important essay `Some Words about War and Peace'.","Classics, Fiction, Historical Fiction, Russia, Russian Literature, Literature, War"
/book/show/58275819-quantum-energetics-and-spirituality-volume-1,"Quantum physics has shown us the way to mastery of life in our recognition of universal consciousness. By realizing our true Self we expand our awareness and enter the realm of higher consciousness. The great awakening is dawning. Personal transformation and Self-realization are our destiny, guided by our intuition and the energy of our heart. We can learn to follow our joy to a higher dimension of life.","Novels, Contemporary, Drama"
/book/show/25757186-exposure,"A ""Must Read"" on USA Today's HEA list & Best Indie Book Finalist!His best friend...His muse...His fantasy...Billionaire photographer Noah Caldwell has spent ten years biding his time for the chance to tell his best friend Raven Crowne the truth. He wants her. With the threat that brought him to her in the first place finally behind him, they begin a hot affair he's only dreamed about. And reality is far better than fantasy. Yet beautiful Raven has her own dark history, one he's trying desperately to release from her. But as their passion deepens and turns into more, his past rises up from the shadows to claim one last victim…and Noah could lose the only person he can't live without.""A sexy, emotional romance that tears up the pages."" ~KIM KARR, New York Times Bestselling Author""The erotic aspect of Exposure is overwhelmingly adventurous, intense, and emotional, and the suspense adds an edginess that steadily amplifies reader anticipation. Once again, Moran delivers a poignant and passionate must-read."" ~USA Today's HEA Blog","Romance, Contemporary Romance, Romantic Suspense, Erotica, Contemporary, Erotic Romance, Mystery Thriller"
/book/show/1078.The_Good_Earth,"This tells the poignant tale of a Chinese farmer and his family in old agrarian China. The humble Wang Lung glories in the soil he works, nurturing the land as it nurtures him and his family. Nearby, the nobles of the House of Hwang consider themselves above the land and its workers; but they will soon meet their own downfall.Hard times come upon Wang Lung and his family when flood and drought force them to seek work in the city. The working people riot, breaking into the homes of the rich and forcing them to flee. When Wang Lung shows mercy to one noble and is rewarded, he begins to rise in the world, even as the House of Hwang falls.","Fiction, Historical Fiction, China, Classics, Literature, Historical, Asia"
/book/show/2052.The_Big_Sleep,"When a dying millionaire hires Philip Marlowe to handle the blackmailer of one of his two troublesome daughters, Marlowe finds himself involved with more than extortion. Kidnapping, pornography, seduction, and murder are just a few of the complications he gets caught up in.This is an alternate cover edition.","Mystery, Fiction, Classics, Crime, Noir, Detective, Mystery Thriller"
/book/show/1848.Wild_Swans,"Alternate cover edition of ISBN9780743246989The story of three generations in twentieth-century China that blends the intimacy of memoir and the panoramic sweep of eyewitness history—a bestselling classic in thirty languages with more than ten million copies sold around the world, now with a new introduction from the author.An engrossing record of Mao’s impact on China, an unusual window on the female experience in the modern world, and an inspiring tale of courage and love, Jung Chang describes the extraordinary lives and experiences of her family members: her grandmother, a warlord’s concubine; her mother’s struggles as a young idealistic Communist; and her parents’ experience as members of the Communist elite and their ordeal during the Cultural Revolution. Chang was a Red Guard briefly at the age of fourteen, then worked as a peasant, a “barefoot doctor,” a steelworker, and an electrician. As the story of each generation unfolds, Chang captures in gripping, moving—and ultimately uplifting—detail the cycles of violent drama visited on her own family and millions of others caught in the whirlwind of history.","Nonfiction, China, Biography, Memoir, Asia, Historical, Biography Memoir"
/book/show/24536832-song-bird,"“I’m not Mavis anymore.”For years, song bird Nikki Mills (aka Mavis Mills) dreamed of the freedom and lifestyle that came with being a platinum record artist. To get there, she put her career and son first and her love life on hold.Now an international singing sensation, Nikki discovers her reality is very different from what she had imagined. Determined not to be caged by the fan and media circus, Nikki struggles to protect her son, their relationship and lifestyle. That struggle is complicated by her desire for a love life.The unearthing of Nikki’s dark past, known only to her inner circle, creates a paparazzi whirlwind that threatens to destroy her. Can she find the courage to withstand the media storm? Can she transcend her past? How will she resolve matters of the heart?Set between 2000 and 2002, the themes in Song Bird centre on discovery, belonging, transformation, dealing with adversity, and matters of the heart.",No genres available
/book/show/417640.A_Bright_Shining_Lie,"This passionate, epic account of the Vietnam War centres on Lt Col John Paul Vann, whose story illuminates America's failures & disillusionment in SE Asia. A field adviser to the army when US involvement was just beginning, he quickly became appalled at the corruption of the S. Vietnamese regime, their incompetence in fighting the Communists & their brutal alienation of their own people. Finding his superiors too blinded by political lies to understand the war was being thrown away, he secretly briefed reporters on what was really happening. One of those reporters was Neil Sheehan.--Amazon (edited)Neil Sheehan was a Vietnam War correspondent for United Press International & the NY Times & won a number of awards for reporting. In 1971 he obtained the Pentagon Papers, which brought the Times the Pulitzer gold medal for meritorious public service. A Bright Shining Lie won the National Book Award & the Pulitzer Prize for Non-Fiction. He lives in Washington DC.MapsThe funeralGoing to warAntecedents to a confrontationThe Battle of Ap BacTaking on the systemAntecedents to the manA second time aroundJohn Vann staysAcknowledgmentsInterviewsDocumentsSource NotesBibliographyIndexAbout the Author","History, Nonfiction, War, Biography, American History, Military Fiction, Military History"
