Book_URL,Summary,Genres
/book/show/20662430-sand,"The new novel from the international bestselling author of the Wool trilogy.The old world is buried. A new one has been forged atop the shifting dunes. Here in this land of howling wind and infernal sand, four siblings find themselves scattered and lost.Palmer has never been the same since his father walked out twelve years ago. His elder sister, Vic, is trying to run away from the past; his younger brothers, Connor and Rob, are risking their lives to embrace it. His mother, left with nothing but anger, is just trying to forget.Palmer wants to prove his worth, not only to his family, but to himself. And in the barren, dune-covered landscape of his home, there is only one way to earn respect: sand-diving. Plunging deep below the desert floor in search of relics and scraps of the old world. He is about to embark on the most dangerous dive of his young life, aiming to become the first to discover the rumoured city below.Deep within the sand lies the key to bringing his family together – and tearing their world apart.","Science Fiction, Fiction, Dystopia, Post Apocalyptic, Fantasy, Audiobook, Apocalyptic"
/book/show/96284.Remnant_Population,"For forty years, Colony 3245.12 has been Ofelia’s home. On this planet far away in space and time from the world of her youth, she has lived and loved, weathered the death of her husband, raised her one surviving child, lovingly tended her garden, and grown placidly old. And it is here that she fully expects to finish out her days–until the shifting corporate fortunes of the Sims Bancorp Company dictates that Colony 3245.12 is to be disbanded, its residents shipped off, deep in cryo-sleep, to somewhere new and strange and not of their choosing. But while her fellow colonists grudgingly anticipate a difficult readjustment on some distant world, Ofelia savors the promise of a golden opportunity. Not starting over in the hurly-burly of a new community... but closing out her life in blissful solitude, in the place she has no intention of leaving. A population of one.With everything she needs to sustain her, and her independent spirit to buoy her, Ofelia actually does start life over–for the first time on her own terms: free of the demands, the judgments, and the petty tyrannies of others. But when a reconnaissance ship returns to her idyllic domain, and its crew is mysteriously slaughtered, Ofelia realizes she is not the sole inhabitant of her paradise after all. And, when the inevitable time of first contact finally arrives, she will find her life changed yet again–in ways she could never have imagined...","Science Fiction, Fiction, Aliens, Audiobook, Fantasy, Science Fiction Fantasy, Speculative Fiction"
/book/show/30841984-kings-of-the-wyld,"Clay Cooper and his band were once the best of the best -- the meanest, dirtiest, most feared crew of mercenaries this side of the Heartwyld.Their glory days long past, the mercs have grown apart and grown old, fat, drunk - or a combination of the three. Then an ex-bandmate turns up at Clay's door with a plea for help. His daughter Rose is trapped in a city besieged by an enemy one hundred thousand strong and hungry for blood. Rescuing Rose is the kind of mission that only the very brave or the very stupid would sign up for.It's time to get the band back together for one last tour across the Wyld.","Fantasy, Fiction, Humor, High Fantasy, Adventure, Adult, Epic Fantasy"
/book/show/5038.The_Pillars_of_Creation,"Sequel to the New York Times bestsellingFaith of the FallenNew York Times bestselling author Terry Goodkind has created his most lavish adventure yet. Tormented her entire life by inhuman voices, a young woman named Jennsen seeks to end her intolerable agony. She at last discovers a way to silence the voices. For everyone else, the torment is about to begin.With winter descending and the paralyzing dread of an army of annihilation occupying their homeland, Richard Rahl and his wife Kahlan must venture deep into a strange and desolate land. Their quest turns to terror when they find themselves the helpless prey of a tireless hunter.Meanwhile, Jennsen finds herself drawn into the center of a struggle for conquest and revenge. Worse yet, she finds her will seized by forces more abhorrent than anything she ever envisioned. Only then does she come to realize that the voices were real.Staggered by loss and increasingly isolated, Richard and Kahlan must stop the relentless, unearthly threat which has come out of the darkest night of the human soul. To do so, Richard will be called upon to face the demons stalking among the Pillars of Creation.Discover breathtaking adventure and true nobility of spirit. Find out why millions of readers the world over have elevated Terry Goodkind to the ranks of legend.","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Magic, Epic"
/book/show/44687.Enchanters_End_Game,"THE DRIVE OF PROPHECYThe quest was over. The Orb of Aldur was restored. And once again, with the crowning of Garion, there was a descendant of Riva Iron-grip to rule as Overlord of the West.But the Prophecy was unfulfilled. In the east, the evil God Torak was about to awaken and seek dominion. Somehow, Garion had to face the God, to kill or be killed. On the outcome of that dread duel rested the destiny of the world. Now, accompanied by his grandfather, the ancient sorcerer Belgarath, Garion headed toward the City of Endless Night, where Torak awaited him.To the south, his fiancée, the princess Ce'Nedra, led the armies of the West in a desperate effort to divert the forces of Torak's followers from the man she loved.The Prophecy drove Garion on. But it gave no answer to the question that haunted him: How does a man kill an immortal God?","Fantasy, Fiction, Epic Fantasy, High Fantasy, Young Adult, Science Fiction Fantasy, Adventure"
/book/show/9409469-the-gray-wolf-throne,"Han Alister thought he had already lost everyone he loved. But when he finds his friend Rebecca Morley near death in the Spirit Mountains, Han knows that nothing matters more than saving her. The costs of his efforts are steep, but nothing can prepare him for what he soon discovers: the beautiful, mysterious girl he knew as Rebecca is none other than Raisa ana’Marianna, heir to the Queendom of the Fells. Han is hurt and betrayed. He knows he has no future with a blueblood. And, as far as he’s concerned, the princess’s family as good as killed his own mother and sister. But if Han is to fulfill his end of an old bargain, he must do everything in his power to see Raisa crowned queen.Meanwhile, some people will stop at nothing to prevent Raisa from ascending. With each attempt on her life, she wonders how long it will be before her enemies succeed. Her heart tells her that the thief-turned-wizard Han Alister can be trusted. She wants to believe it—he’s saved her life more than once. But with danger coming at her from every direction, Raisa can only rely on her wits and her iron-hard will to survive—and even that might not be enough.The Gray Wolf Throne is an epic tale of fierce loyalty, unbearable sacrifice, and the heartless hand of fate.","Fantasy, Young Adult, Magic, Romance, High Fantasy, Young Adult Fantasy, Fiction"
/book/show/156784.Permutation_City,"The story of a man with a vision—immortality: for those who can afford it is found in cyberspace.Permutation Cityis the tale of a man with a vision—how to create immortality—and how that vision becomes something way beyond his control. Encompassing the lives and struggles of an artificial life junkie desperate to save her dying mother, a billionaire banker scarred by a terrible crime, the lovers for whom, in their timeless virtual world, love is not enough—and much more—Permutation City is filled with the sense of wonder.","Science Fiction, Fiction, Cyberpunk, Hard Science Fiction, Philosophy, Speculative Fiction, Science Fiction Fantasy"
/book/show/20567918-mini-habits,"I had experimented with personal development strategies for a decade. When I accidentally started my first mini habit—and the changes I made were actually lasting—I realized the prior strategies I relied on were complete failures. When something works, that which doesn't work is exposed. The science in Mini Habits exposes the predictably inconsistent results of most popular personal growth strategies, and reveals why mini habits are consistent.A mini habit is a very small positive behavior that you force yourself to do every day; a mini habit's ""too small to fail"" nature makes it weightless, deceptively powerful, and a superior habit-building strategy.Mini Habits will better equip you to change your life than 99% of the people you see walking around on this globe. People so often think that they are the reason they can't achieve lasting change; but the problem isn't with them—it's with their strategy. You can achieve great things without the guilt, intimidation, and repeated failure associated with such strategies such as ""getting motivated,"" resolutions, or even ""just doing it.” To make changes last, you need to stop fighting against your brain. When you start playing by your brain's rules—as mini habits show you how to do—lasting change isn't so hard.","Self Help, Nonfiction, Productivity, Personal Development, Psychology, Audiobook, Business"
/book/show/40591677-keep-going,"Keep Working. Keep Playing. Keep Creating.In his previous books Steal Like an Artist and Show Your Work! , both New York Times bestsellers, Austin Kleon gave readers the keys to unlock their creativity and showed them how to become known. Now he offers his most inspiring work yet, with ten simple rules for how to stay creative, focused, and true to yourself—for life.The creative life is not a linear journey to a finish line, it’s a loop—so find a daily routine, because today is the only day that matters. Disconnect from the world to connect with yourself—sometimes you just have to switch into airplane mode. Keep Going celebrates getting outdoors and taking a walk (as director Ingmar Bergman told his daughter, ”The demons hate fresh air”). Pay attention, and especially pay attention to what you pay attention to. Worry less about getting things done, and more about the worth of what you’re doing. Instead of focusing on making your mark, work to leave things better than you found them.Keep Going and its timeless, practical, and ethical principles are for anyone trying to sustain a meaningful and productive life.","Nonfiction, Art, Self Help, Writing, Design, Business, Productivity"
/book/show/35430922-you-do-you,"From theNew York Timesbestselling author ofThe Life-Changing Magic of Not Giving a F*ckandGet Your Sh*t Togethercomes more straight talk about how to stand up for who you are and what you really want, need, and deserve--showingwhen it's okay to be selfish,why it's pointless to be perfect,and how to be ""difficult.""Being yourself should be easy, yet too many of us struggle to live on other people's terms instead of our own. Rather than feeling large and in charge, we feel little and belittled.Sound familiar? Bestselling ""anti-guru"" Sarah Knight has three simple words for you:YOU DO YOU.It's time to start putting your happiness first--and stop letting other people tell you what to do, how to do it, or why it can't be done. And don't panic! You can do it without losing friends and alienating people. Knight delivers her trademark no-bullsh*t advice about:The Tyranny of ""Just Because""The social contract and how to amend itTurning ""flaws"" into strengths--aka ""mental redecorating""Why it's not your job to be niceLetting your freak flag flyHow to take risks, silence the doubters, and prove the haters wrongPraise for Sarah Knight""Genius."" --Cosmopolitan""Self-help to swear by."" --Boston Globe""Hilarious... truly practical."" --Booklist","Self Help, Nonfiction, Personal Development, Psychology, Audiobook, Mental Health, Humor"
/book/show/773038.The_Seven_Spiritual_Laws_of_Success,"Based on natural laws that govern all of creation, this book shatters the myth that success is the result of hard work, exacting plans, or driving ambition. Instead, Deepak Chopra offers a life-altering perspective on the attainment of success: When we understand our true nature and learn to live in harmony with natural law, a sense of well-being, good health, fulfilling relationships, and material abundance spring forth easily and effortlessly.Filled with timeless wisdom and practical steps you can apply right away, this pocketbook edition of Chopra’s classic bestselling book makes it easy for you to read and refer to again and again. Carry it with you in your purse or your pocket, and in less than one hour, learn the seven powerful principles that can easily be applied to create success in all areas of your life.","Spirituality, Self Help, Nonfiction, Philosophy, Personal Development, Psychology, Inspirational"
/book/show/31117.Anacaona,"With her signature narrative grace, Edwidge Danticat brings Haiti's beautiful queen Anacaona to life. Queen Anacaona was the wife of one of her island's rulers, and a composer of songs and poems, making her popular among her people. Haiti was relatively quiet until the Spanish conquistadors discovered the island and began to settle there in 1492. The Spaniards treated the natives very cruelly, and when the natives revolted, the Spanish governor of Haiti ordered the arrests of several native nobles, including Anacaona, who was eventually captured and executed, to the horror of her people.","Historical Fiction, Historical, Fiction, Middle Grade, Young Adult, Childrens, Diary"
/book/show/52766000-big-friendship,"A close friendship is one of the most influential and important relationships a human life can contain. Anyone will tell you that! But for all the rosy sentiments surrounding friendship, most people don’t talk much about what it really takes to stay close for the long haul.Now two friends, Aminatou Sow and Ann Friedman, tell the story of their equally messy and life-affirmingBig Friendshipin this honest and hilarious book that chronicles their first decade in one another’s lives. As the hosts of the hit podcast Call Your Girlfriend, they’ve become known for frank and intimate conversations. In this book, they bring that energy to their own friendship—its joys and its pitfalls.An inspiring and entertaining testament to the power of society’s most underappreciated relationship,Big Friendshipwill invite you to think about how your own bonds are formed, challenged, and preserved. It is a call to value your friendships in all of their complexity. Actively choose them. And, sometimes, fight for them.","Nonfiction, Memoir, Audiobook, Self Help, Relationships, Feminism, Psychology"
/book/show/62882793-kill-your-darlings,"“INKHEART meets INCEPTION in this allegorical masterpiece.”Fantasy author Kyla knows dreams don't come true. Isolated and grappling with debilitating depression, she copes by writing about the realm of Solera. Fearless heroes, feisty shapeshifters, and mighty dragons come alive on her pages. She adores her characters, but she doesn’t believe in happy endings. And if she can’t have one, why should they?Kyla’s on the verge of giving up on everything when she wakes one morning, magically trapped in her fictional world. Now she’s with her most cherished characters: the friends she's always yearned for, the family she's never known. There's even someone who might be Prince Charming (if Kyla could get her act together and manage some honest communication). She’d surrender to the halcyon fantasy, except she knows a nightmarish ending awaits. Solera is at war, and its defenders are losing against the insidious villain spawned in the depths of Kyla’s mind. He feeds on the energy of dreams, seeks the destruction of all who oppose him—and Kyla’s become his number one target.Kyla must trade her pen for a sword and fight to change her story's ending, but this isn’t a fantasy anymore. No happily-ever-after is guaranteed. And mental illness has robbed her of everything she needs to succeed: love, fighting spirit, hope. If Kyla can’t overcome the darkness inside her, she’ll die with her darlings.CONTENT WARNINGS:Depictions of mental illness including depression, anxiety, suicidal ideation, and self-harm.","Fantasy, Dragons, LGBT, Mental Health, Magic, Books About Books, Asexual"
/book/show/16130410-bound-by-night,"A WOMAN OUT FOR BLOODNicole Martin was only eight years old when the vampire slaves rose up in rebellion and killed her family. Now she devotes her life to finding a vaccine against vampirism, hoping to wipe out her memories—along with every bloodsucker on the planet. But there’s one thing she cannot destroy: her searing, undeniable attraction for the one man she should hate and fear the most . . .A VAMPIRE OUT FOR REVENGEA member of the renegade vampire MoonBound Clan, Riker is haunted by demons of his own. When he recognizes Nicole and remembers how her family enslaved his loved ones, his heart burns for vengeance. But when he kidnaps Nicole and holds her in a secret lair, his mortal enemy becomes his soul obsession, his greatest temptation, and, perhaps, his only salvation—a hot-blooded lover who could heal him with her touch . . . or bury him forever.","Vampires, Paranormal Romance, Paranormal, Romance, Fantasy, Urban Fantasy, Adult"
/book/show/7263429-wolfsbane,"Calla Tor wakes up in the lair of the Searchers, her sworn enemy, and she's certain her days are numbered. But then the Searchers make her an offer–one that gives her the chance to destroy her former masters and save the pack–and the man–she left behind. Is Ren worth the price of her freedom? And will Shay stand by her side no matter what? Now in control of her own destiny, Calla must decide which battles are worth fighting and how many trials true love can endure and still survive.","Young Adult, Fantasy, Paranormal, Werewolves, Romance, Paranormal Romance, Supernatural"
/book/show/199149897-fourth-wing-part-1-of-2-dramatized-adaptation,"Enter the brutal and elite world of a war college for dragon riders from New York Times bestselling author Rebecca Yarros.Twenty-year-old Violet Sorrengail was supposed to enter the Scribe Quadrant, living a quiet life among books and history. Now, the commanding general—also known as her tough-as-talons mother—has ordered Violet to join the hundreds of candidates striving to become the elite of Navarre: dragon riders.But when you’re smaller than everyone else and your body is brittle, death is only a heartbeat away...because dragons don’t bond to “fragile” humans. They incinerate them.With fewer dragons willing to bond than cadets, most would kill Violet to better their own chances of success. The rest would kill her just for being her mother’s daughter—like Xaden Riorson, the most powerful and ruthless wingleader in the Riders Quadrant.She’ll need every edge her wits can give her just to see the next sunrise.Yet, with every day that passes, the war outside grows more deadly, the kingdom's protective wards are failing, and the death toll continues to rise. Even worse, Violet begins to suspect leadership is hiding a terrible secret.Friends, enemies, lovers. Everyone at Basgiath War College has an agenda—because once you enter, there are only two ways out: graduate or die.","Fantasy, Audiobook, Romance, Dragons, Romantasy, Fiction, Fantasy Romance"
/book/show/2072153.The_Darkest_Kiss,"Danger turns her on. Desire turns her dangerous…Riley Jenson hunts evildoers—and does it with a style all her own. With vamp blood coursing her through her veins, and a werewolf’s uncanny instinct for danger, Riley wears snakeskin stilettos and pure, in-your-face attitude when she plunges into her latest case: hunting down a killer whose victims are high-society strumpets—and the rich and powerful men they’ve dated.But for Riley, the case takes a chilling turn when a second killer starts trailing mutilated bodies of his own: a crazed young vamp choosing victims from a past marked by tragedy. Riley knows she’s got the skill and cunning to catch two serial killers at once…until one of them strikes inside her own tight-knit clan—and a sexy beast of a vampire reenters her life to aid in the hunt. His name is Quinn. He’s lived forever, shed blood, and shared pleasure…and he’s the only man over whom Riley has absolutely no control…","Urban Fantasy, Paranormal, Vampires, Paranormal Romance, Fantasy, Romance, Werewolves"
/book/show/16128152-widdershins,"Alternate cover edition of ISBN-10: 0988564106 (ISBN13: 9780988564107)Some things should stay buried.Repressed scholar Percival Endicott Whyborne has two skills: reading dead languages and hiding in his office at the Ladysmith Museum. After the tragic death of the friend he secretly loved, he’s ruthlessly suppressed any desire for another man.So when handsome ex-Pinkerton Griffin Flaherty approaches him to translate a mysterious book, Whyborne wants to finish the job and get rid of the detective as quickly as possible. Griffin left the Pinkertons following the death of his partner, hoping to start a new life. But the powerful cult which murdered Glenn has taken root in Widdershins, and only the spells in the book can stop them. Spells the intellectual Whyborne doesn’t believe are real.As the investigation draws the two men closer, Griffin’s rakish charm threatens to shatter Whyborne’s iron control. When the cult resurrects an evil sorcerer who commands terrifying monsters, can Whyborne overcome his fear and learn to trust? Will Griffin let go of his past and risk falling in love? Or will Griffin’s secrets cost Whyborne both his heart and his life?","Romance, Fantasy, Historical, M M Romance, Paranormal, Mystery, Historical Fiction"
/book/show/101509.Nectar_in_a_Sieve,"Married as a child bride to a tenant farmer she had never met, Rukmani works side by side in the field with her husband to wrest a living from a land ravaged by droughts, monsoons, and insects. With remarkable fortitude and courage, she meets changing times and fights poverty and disaster.This beautiful and eloquent story tells of a simple peasant woman in a primitive village in India whose whole life is a gallant and persistent battle to care for those she loves—an unforgettable novel that ""will wring your heart out"" (The Associated Press).Named Notable Book of 1955 by the American Library Association.","Fiction, Classics, India, Historical Fiction, School, Read For School, Indian Literature"
/book/show/56574777-a-lady-of-rooksgrave-manor,"On the brink of losing her position as a maid and with no prospects to go on, the offer of a place at Rooksgrave Manor—a house of ill and unusual repute—sounds like a perfect fit for a young woman with Esther’s inclinations. Even better, the invitation comes by the hand of the handsome Dr. Underwood, a delicate gentleman with a ferocious alter ego who knows exactly what he wants from Esther.Upon arrival the men and the daily decadence of the manor feel too good to be true for a girl of Esther’s station. There are rules to be followed, expectations to meet, and Esther is afraid she might be too wicked even for a place like Rooksgrave.Temptations lurk around every shadowy corner and Esther has never been a girl able to resist. But the risk of disappointing her new gentlemen isn’t all that’s threatening Esther’s new position. Rooksgrave Manor’s protections for its unusual patrons are failing, the wards are crumbling, and Esther’s new and exquisitely pleasurable life may all come tumbling down.Author's Note: I've returned to Rooksgrave Manor to polish and complete Esther's story (previously published in 2018) and rediscovered a whole world of monsters and devious young women that I absolutely adore!","Reverse Harem, Romance, Fantasy, Paranormal, Paranormal Romance, Vampires, Erotica"
/book/show/24308836-this-same-earth,"Librarian's Note: this is an alternate cover edition - ASIN: B006HIR944When the world as you knew it has changed forever, is there any way you can turn back?Beatrice De Novo thought she had left the supernatural world behind... for the most part. But when the past becomes the present, will she leave her quiet life in Los Angeles to follow a mystery she thought had abandoned her? Where has Giovanni Vecchio been, and why has he returned? Giovanni has his own questions, and he's looking to her for answers.This Same Earth is the sequel to A Hidden Fire. It is the second book in the Elemental Mysteries, a paranormal romance and mystery series.","Paranormal, Fantasy, Vampires, Romance, Urban Fantasy, Paranormal Romance, Mystery"
/book/show/937122.Once_Bitten_Twice_Shy,"I'm Jaz Parks. My boss is Vayl, born in Romania in 1744. Died there too, at the hand of his vampire wife, Liliana. But that's ancient history. For the moment Vayl works for the C.I.A. doing what he does best -- assassination. And I help. You could say I'm an Assistant Assassin. But then I'd have to kick your ass.Our current assignment seemed easy. Get close to a Miami plastic surgeon named Assan, a charmer with ties to terrorism that run deeper than a buried body. Find out what he's meeting with that can help him and his comrades bring America to her knees. And then close his beady little eyes forever. Why is it that nothing's ever as easy as it seems?","Urban Fantasy, Vampires, Paranormal, Fantasy, Romance, Paranormal Romance, Fiction"
