Book_URL,Summary,Genres
/book/show/374188.Ghosts,"Written in 1881, when melodrama and farce were still at their peak of popularity, Ibsen’sGhostsis a three-act tragedy that explores uncomfortable, even forbidden themes. It is also a highly critical commentary on the morality of the day. The play centers around the widow of a prominent Norwegian sea captain whose son returns home and, with tragic consequences, revives the ghosts of the past that she has long labored to put to rest.Ghostsimmediately became a source of controversy for its inclusion of topics like venereal disease, incest, and euthanasia, and it was banned from being performed in England for many years. Its arrival signals a shift in the nature of theatre and, despite negative criticism, it was translated into other languages and performed in Sweden, Germany, and New York within a few years of its debut. It stands now as one of the works considered to have ushered in the era of modern drama.","Plays, Classics, Drama, Fiction, Theatre, 19th Century, Scandinavian Literature"
/book/show/19101283-the-son,"The author of the best-selling Harry Hole series now gives us an electrifying stand-alone novel set inside Oslo's maze of especially venal, high-level corruption.Sonny Lofthus is a strangely charismatic and complacent young man. Sonny's been in prison for a dozen years, nearly half his life. The inmates who seek out his uncanny abilities to soothe leave his cell feeling absolved. They don t know or care that Sonny has a serious heroin habit or where or how he gets his uninterrupted supply of the drug. Or that he's serving time for other peoples crimes.Sonny took the first steps toward addiction when his father took his own life rather than face exposure as a corrupt cop. Now Sonny is the seemingly malleable center of a whole infrastructure of corruption: prison staff, police, lawyers, a desperate priest all of them focused on keeping him high and in jail. And all of them under the thumb of the Twin, Oslo's crime overlord. As long as Sonny gets his dope, he's happy to play the criminal and the prison's in-house savior.But when he learns a stunning, long-hidden secret concerning his father, he makes a brilliantly executed escape from prison and from the person he d let himself become and begins hunting down those responsible for the crimes against him . . . The darkly looming question is: Who will get to him first the criminals or the cops?","Crime, Mystery, Thriller, Fiction, Mystery Thriller, Audiobook, Scandinavian Literature"
/book/show/552887.Double_Cross,"Just when Alex thought his life was calming down into a routine of patients and therapy sessions, he finds himself back in the game--this time to catch a criminal mastermind like no other. A spate of elaborate murders in Washington D.C. have the whole East Coast on edge. They are like nothing Alex Cross and his new girlfriend, Detective Brianna Stone, have ever seen. With each murder, the case becomes increasingly complex. There's only one thing Alex knows: the killer adores an audience. As victims are made into gruesome spectacles citywide, inducing a media hysteria, it becomes clear to Alex that the man he's after is a genius of terror--and he's after fame. The killer has the whole city by its strings--and he'll stop at nothing to become the most terrifying star that Washington D.C. has ever seen","Mystery, Fiction, Thriller, Crime, Suspense, Mystery Thriller, Audiobook"
/book/show/6443349-percy-jackson-and-the-olympians-boxed-set,"The complete Percy Jackson & the Olympians series in hardcover, packaged in a gorgeous, reclosable “steamer trunk” fit for demigods. This perfect gift for Percy fans boasts a hidden compartment containing an exclusive Camp Half-Blood map and stickers.","Fantasy, Young Adult, Mythology, Fiction, Adventure, Greek Mythology, Middle Grade"
/book/show/459386.The_Mermaids_Singing,"Val McDermid stunned readers and critics alike with the publication of her brilliant thriller,A PLACE OF EXECUTION,which was a finalist for the prestigious Edgar Award. Now, inTHE MERMAIDS SINGING,she continues her trademark ingenuity for suspense, and introduces criminal profiler Tony Hill, who has spent years exploring the psyches of madmen. But now he's become one of the hunted...YOU ALWAYS REMEMBER THE FIRST TIME...This was the summer he discovered what he wanted—at a gruesome museum of criminology far off the beaten track of more timid tourists. Visions of torture inspired his fantasies like a muse. It would prove so terribly fulfilling.BUT THE NEXT TIME WOULD BE BETTER...The bodies of four men have been discovered in the town of Bradfield. Enlisted to investigate is criminal psychologist Tony Hill. Even for a seasoned professional, the series of mutilation sex murders is unlike anything he's encountered before. But profiling the psychopath is not beyond him. Hill's own past has made him the perfect man to comprehend the killer's motives. It's also made him the perfect victim.AND PRACTICE MAKES PERFECT.A game has begun for the hunter and the hunted. But as Hill confronts his own hidden demons, he must also come face-to-face with an evil so profound he may not have the courage—or the power—to stop it...","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Audiobook, Suspense"
/book/show/12849385-the-innocent,"America has enemies - ruthless people that the police, the FBI, even the military can't stop. That's when the U.S. government calls on Will Robie, a stone cold hitman who never questions orders and always nails his target. But Will Robie may have just made the first - and last - mistake of his career...It begins with a hit gone wrong. Robie is dispatched to eliminate a target unusually close to home in Washington, D.C. But something about this mission doesn't seem right to Robie, and he does the unthinkable. He refuses to kill. Now, Robie becomes a target himself and must escape from his own people.Fleeing the scene, Robie crosses paths with a wayward teenage girl, a fourteen-year-old runaway from a foster home. But she isn't an ordinary runaway -- her parents were murdered, and her own life is in danger. Against all of his professional habits, Robie rescues her and finds he can't walk away. He needs to help her.Even worse, the more Robie learns about the girl, the more he's convinced she is at the center of a vast cover-up, one that may explain her parents' deaths and stretch to unimaginable levels of power.Now, Robie may have to step out of the shadows in order to save this girl's life... and perhaps his own.","Thriller, Fiction, Mystery, Suspense, Audiobook, Crime, Mystery Thriller"
/book/show/569564.The_Complete_Works,TempestTwo Gentlemen of VeronaMerry Wives of WindsorMeasure for MeasureComedy of ErrorsMuch Ado About NothingLove's Labour's LostMidsummer Night's DreamMerchant of VeniceAs You Like ItTaming of the ShrewAll's Well That Ends WellTwelfth NightWinter's TaleKing JohnKing Richard IIKing Henry IV. Part 1King Henry IV. Part 2King Henry VKing Henry VI. Part 1King Henry VI. Part 2King Henry VI. Part 3King Richard IIIKing Henry VIIITroilus and CressidaCoriolanusTitus AndronicusRomeo and JulietTimon of AthensJulius CaesarMacbethHamletKing LearOthelloAnthony and CleopatraCymbelinePericlesVenus and AdonisRape of LucreceSonnetsLover's ComplaintPassionate PilgrimSonnets to Sundry Notes of MusicPhoenix and the Turtle,"Classics, Poetry, Fiction, Plays, Literature, Drama, Classic Literature"
/book/show/5356.The_King_of_Torts,"The office of the public defender is not known as a training ground for bright young litigators. Clay Carter has been there too long and, like most of his colleagues, dreams of a better job in a real firm. When he reluctantly takes the case of a young man charged with a random street killing, he assumes it is just another of the many senseless murders that hit D.C. every week.As he digs into the background of his client, Clay stumbles on a conspiracy too horrible to believe. He suddenly finds himself in the middle of a complex case against one of the largest pharmaceutical companies in the world, looking at the kind of enormous settlement that would totally change his life--that would make him, almost overnight, the legal profession's newest king of torts...'From the Hardcover edition'","Fiction, Thriller, Mystery, Legal Thriller, Crime, Suspense, Mystery Thriller"
/book/show/250113.Novel_with_Cocaine,"A Dostoevskian psychological novel of ideas, Novel with Cocaine explores the interaction between psychology, philosophy, and ideology in its frank portrayal of an adolescent's cocaine addiction. The story relates the formative experiences of Vadim at school and with women before he turns to drug abuse and the philosophical reflections to which it gives rise. Although Ageyev makes little explicit reference to the Revolution, the novel's obsession with addictive forms of thinking finds resonance in the historical background, in which ""our inborn feelings of humanity and justice"" provoke ""the cruelties and satanic transgressions committed in its name.","Fiction, Russia, Classics, Russian Literature, Literature, Novels, 20th Century"
/book/show/7093222-broken,"Karin Slaughter’s internationally bestselling novels are as notable for their vivid portraits of lives shadowed by loss and heartbreak as they are for their dramatic criminal investigations. Broken features the return of her most compelling characters and introduces memorable new ones in a tale of corruption, murder, and confrontation that will leave more than one life . . .When Special Agent Will Trent arrives in Grant County, he finds a police department determined to protect its own and far too many unanswered questions about a prisoner’s death. He doesn’t understand why Officer Lena Adams is hiding secrets from him. He doesn’t understand her role in the death of Grant County’s popular police chief. He doesn’t understand why that man’s widow, Dr. Sara Linton, needs him now more than ever to help her crack this case.While the police force investigates the murder of a young woman pulled from a frigid lake, Trent investigates the police force, putting pressure on Adams just when she’s already about to crack. Caught between two complicated and determined women, trying to understand Linton’s passionate distrust of Adams, the facts surrounding Chief Tolliver’s death, and the complexities of this insular town, Trent will unleash a case filled with explosive secrets—and encounter a thin blue line that could be murderous if crossed.Spellbinding and keenly paced, Broken is Karin Slaughter at her best. Here is an unforgettable story of raw emotions, dangerous assumptions, the deadly and layered game of betrayal, and a man’s determination to expose the most painful of human truths—no matter how deeply they’re hidden . . . or how devastating.","Mystery, Thriller, Crime, Fiction, Suspense, Mystery Thriller, Audiobook"
/book/show/23346757-a-decent-ride,"Shortlisted for the 2015 Bollinger Everyman Wodehouse prize for comic fictionA rampaging force of nature is wreaking havoc on the streets of Edinburgh, but has top shagger, drug-dealer, gonzo-porn-star and taxi-driver, ‘Juice’ Terry Lawson, finally met his match in Hurricane ‘Bawbag’?Can Terry discover the fate of the missing beauty, Jinty Magdalen, and keep heridiot-savantlover, the man-child Wee Jonty, out of prison?Will he find out the real motives of unscrupulous American businessman and reality-TV star, Ronald Checker?And, crucially, will Terry be able to negotiate life after a terrible event robs him of his sexual virility, and can a new fascination for the game of golf help him to live without… A DECENT RIDE?A Decent Ridesees Irvine Welsh back on home turf, leaving us in the capable hands of one of his most compelling and popular characters, ‘Juice’ Terry Lawson, and introducing another bound for cult status, Wee Jonty MacKay: a man with the genitals and brain of a donkey.In his funniest, filthiest book yet, Irvine Welsh celebrates an un-reconstructed misogynist hustler – a central character who is shameless but also, oddly, decent –and finds new ways of making wild comedy out of fantastically dark material, taking on some of the last taboos. So fasten your seatbelts, because this is one ride that could certainly get a little bumpy…","Fiction, Scotland, Contemporary, Novels, Humor, Audiobook, Comedy"
/book/show/40189.A_Year_in_Provence,"In this witty and warm-hearted account, Peter Mayle tells what it is like to realize a long-cherished dream and actually move into a 200-year-old stone farmhouse in the remote country of the Lubéron with his wife and two large dogs. He endures January's frosty mistral as it comes howling down the Rhône Valley, discovers the secrets of goat racing through the middle of town, and delights in the glorious regional cuisine.A Year in Provencetransports us into all the earthy pleasures of Provençal life and lets us live vicariously at a tempo governed by seasons, not by days.","Travel, Nonfiction, Memoir, France, Biography, Food, Humor"
/book/show/634407.Knots_and_Crosses,"Detective John Rebus: His city is being terrorized by a baffling series of murders...and he's tied to a maniac by an invisible knot of blood. Once John Rebus served in Britain's elite SAS. Now he's an Edinburgh cop who hides from his memories, misses promotions and ignores a series of crank letters. But as the ghoulish killings mount and the tabloid headlines scream, Rebus cannot stop the feverish shrieks from within his own mind. Because he isn't just one cop trying to catch a killer, he's the man who's got all the pieces to the puzzle...Knots and Crossesintroduces a gifted mystery novelist, a fascinating locale and the most compellingly complex detective hero at work today.","Mystery, Crime, Fiction, Scotland, Thriller, Mystery Thriller, Detective"
/book/show/19117.Fathers_and_Sons,"Bazarov—a gifted, impatient, and caustic young man—has journeyed from school to the home of his friend Arkady Kirsanov. But soon Bazarov’s outspoken rejection of authority and social conventions touches off quarrels, misunderstandings, and romantic entanglements that will utterly transform the Kirsanov household and reflect the changes taking place across all of nineteenth-century Russia.Fathers and Sons enraged the old and the young, reactionaries, romantics, and radicals alike when it was first published. At the same time, Turgenev won the acclaim of Flaubert, Maupassant, and Henry James for his craftsmanship as a writer and his psychological insight. Fathers and Sons is now considered one of the greatest novels of the nineteenth century.A timeless depiction of generational conflict during social upheaval, it vividly portrays the clash between the older Russian aristocracy and the youthful radicalism that foreshadowed the revolution to come—and offers modern-day readers much to reflect upon as they look around at their own tumultuous, ever changing world.Introduction by Jane Costlow","Classics, Fiction, Russia, Russian Literature, Literature, 19th Century, Novels"
/book/show/25614523-originals,"InOriginalsthe author addresses the challenge of improving the world from the perspective of becoming original: choosing to champion novel ideas and values that go against the grain, battle conformity, and buck outdated traditions. How can we originate new ideas, policies, and practices without risking it all?Using surprising studies and stories spanning business, politics, sports, and entertainment, Grant explores how to recognize a good idea, speak up without getting silenced, build a coalition of allies, choose the right time to act, and manage fear and doubt; how parents and teachers can nurture originality in children; and how leaders can build cultures that welcome dissent. Learn from an entrepreneur who pitches his start-ups by highlighting the reasons not to invest, a woman at Apple who challenged Steve Jobs from three levels below, an analyst who overturned the rule of secrecy at the CIA, a billionaire financial wizard who fires employees for failing to criticize him, and a TV executive who didn’t even work in comedy but savedSeinfeldfrom the cutting-room floor. The payoff is a set of groundbreaking insights about rejecting conformity and improving the status quo.","Nonfiction, Business, Psychology, Self Help, Leadership, Personal Development, Audiobook"
/book/show/3764.From_Russia_with_Love,Error fetching summary,Error fetching genre
/book/show/15451058-my-life-on-the-road,"Gloria Steinem—writer, activist, organizer, and one of the most inspiring leaders in the world—now tells a story she has never told before, a candid account of how her early years led her to live an on-the-road kind of life, traveling, listening to people, learning, and creating change. She reveals the story of her own growth in tandem with the growth of an ongoing movement for equality. This is the story at the heart ofMy Life on the Road.","Nonfiction, Feminism, Memoir, Biography, Audiobook, Biography Memoir, Womens"
/book/show/55315487-the-plot,"Jean Hanff Korelitz’sThe Plotis a psychologically suspenseful novel about a story too good not to steal, and the writer who steals it.Jacob Finch Bonner was once a promising young novelist with a respectably published first book. Today, he’s teaching in a third-rate MFA program and struggling to maintain what’s left of his self-respect; he hasn’t written—let alone published—anything decent in years. When Evan Parker, his most arrogant student, announces he doesn’t need Jake’s help because the plot of his book in progress is a sure thing, Jake is prepared to dismiss the boast as typical amateur narcissism. But then . . . he hears the plot.Jake returns to the downward trajectory of his own career and braces himself for the supernova publication of Evan Parker’s first novel: but it never comes. When he discovers that his former student has died, presumably without ever completing his book, Jake does what any self-respecting writer would do with a story like that—a story that absolutely needs to be told.In a few short years, all of Evan Parker’s predictions have come true, but Jake is the author enjoying the wave. He is wealthy, famous, praised and read all over the world. But at the height of his glorious new life, an e-mail arrives, the first salvo in a terrifying, anonymous campaign:You are a thief, it says.As Jake struggles to understand his antagonist and hide the truth from his readers and his publishers, he begins to learn more about his late student, and what he discovers both amazes and terrifies him. Who was Evan Parker, and how did he get the idea for his “sure thing” of a novel? What is the real story behind the plot, and who stole it from whom?","Fiction, Mystery, Thriller, Mystery Thriller, Audiobook, Suspense, Books About Books"
/book/show/25014114-history-is-all-you-left-me,"When Griffin's first love and ex-boyfriend, Theo, dies in a drowning accident, his universe implodes. Even though Theo had moved to California for college and started seeing Jackson, Griffin never doubted Theo would come back to him when the time was right. But now, the future he's been imagining for himself has gone far off course.To make things worse, the only person who truly understands his heartache is Jackson. But no matter how much they open up to each other, Griffin's downward spiral continues. He's losing himself in his obsessive compulsions and destructive choices, and the secrets he's been keeping are tearing him apart.If Griffin is ever to rebuild his future, he must first confront his history, every last heartbreaking piece in the puzzle of his life.","Young Adult, Contemporary, LGBT, Romance, Queer, Fiction, Mental Health"
/book/show/14289.Coin_Locker_Babies,"A surreal coming-of-age tale that establishes Ryu Murakami as one of the most inventive young writers in the world today.Abandoned at birth in adjacent train station lockers, two troubled boys spend their youth in an orphanage and with foster parents on a semi-deserted island before finally setting off for the city to find and destroy the women who first rejected them. Both are drawn to an area of freaks and hustlers called Toxitown. One becomes a bisexual rock singer, star of this exotic demimonde, while the other, a pole vaulter, seeks his revenge in the company of his girlfriend, Anemone, a model who has converted her condominium into a tropical swamp for her pet crocodile.Together and apart, their journey from a hot metal box to a stunning, savage climax is a brutal funhouse ride through the eerie landscape of late-twentieth-century Japan.","Fiction, Japan, Japanese Literature, Horror, Contemporary, Novels, Asian Literature"
/book/show/3690.The_Power_and_the_Glory,"In a poor, remote section of southern Mexico, the paramilitary group, the Red Shirts have taken control. God has been outlawed, and the priests have been systematically hunted down and killed. Now, the last priest is on the run. Too human for heroism, too humble for martyrdom, the nameless little worldly ""whiskey priest"" is nevertheless impelled toward his squalid Calvary as much by his own compassion for humanity as by the efforts of his pursuers.In his introduction, John Updike callsThe Power and the Glory, ""Graham Greene's masterpiece…. The energy and grandeur of his finest novel derive from the will toward compassion, an ideal communism even more Christian than Communist.""","Fiction, Classics, Historical Fiction, Literature, Religion, Novels, Literary Fiction"
/book/show/31921231-leap-of-faith,"Chomp necks and don’t get the life of a vampire as Rufino Endicott would have described it before he became one. Six years later, he knows that dodging the angry men with the swords is the easy part of being what he is, and that the paranoid, isolated lifestyle is the real enemy. Oh, he’s deluded himself into believing that his life isn’t so bad, but that bubble is about to burst. One night, completely out of nowhere, Rufino develops feelings for one of his potential blood donors. In doing so, he begins to realize just how much his vampirism has cost him, and how much he wants to regain what he’s lost. What he doesn’t realize is that this woman is not who she seems to be, and that his road to recovery will be a treacherous one.","Fantasy, Young Adult, Fiction, Mystery, Adventure, Novels, Love Story"
/book/show/35135343-the-largesse-of-the-sea-maiden,"The Largesse of the Sea Maidenis the long-awaited new story collection from Denis Johnson. Written in the luminous prose that made him one of the most beloved and important writers of his generation, this collection finds Johnson in new territory, contemplating the ghosts of the past and the elusive and unexpected ways the mysteries of the universe assert themselves.Finished shortly before Johnson’s death, this collection is the last word from a writer whose work will live on for many years to come.The largesse of the sea maidenThe starlight on IdahoStrangler BobTriumph over the graveDoppelganger, poltergeist","Short Stories, Fiction, Literary Fiction, American, Audiobook, Literature, Contemporary"
/book/show/153784.First_Test,"In the medieval and fantastic realm of Tortall, Keladry of Mindelan is the first girl to take advantage of the decree that permits females to train for knighthood. Up against the traditional hazing of pages and a grueling schedule, Kel faces only one real roadblock: Lord Wyldon, the training master of pages and squires. He is absolutely against girls becoming knights. So while he is forced to train her, Wyldon puts her on probation for one year. It is a trial period that no male page has ever had to endure and one that separates the good natured Kel even more from her fellow trainees during the tough first year. But Kel Is not a girl to underestimate, as everyone is about to find out...","Fantasy, Young Adult, Fiction, Young Adult Fantasy, Magic, Adventure, Middle Grade"
/book/show/7864437-the-death-cure,"It’s the end of the line.WICKED has taken everything from Thomas: his life, his memories, and now his only friends—the Gladers. But it’s finally over. The trials are complete, after one final test.Will anyone survive?What WICKED doesn’t know is that Thomas remembers far more than they think. And it’s enough to prove that he can’t believe a word of what they say.The truth will be terrifying.Thomas beat the Maze. He survived the Scorch. He’ll risk anything to save his friends. But the truth might be what ends it all.The time for lies is over.","Young Adult, Dystopia, Science Fiction, Fiction, Fantasy, Adventure, Post Apocalyptic"
/book/show/41591675-betrayal-in-blue,"“Cut off the head of the snake and another will grow in its place.”Part crime drama, part legal thriller, Betrayal in Blue follows the return of Zachary Blake and Jack Dylan as they fight law enforcement itself in picturesque Manistee, Michigan.Following its triumph over white supremacists in the field and in the courtroom, law enforcement in the city of Dearborn, Michigan has enjoyed relative tranquility. Unfortunately, not for long, as a second (and more dangerous) syndicate and its leader plot revenge for their fallen brothers. Their scheme? To steal and release deadly Sarin gas in the city.Police Captain Jack Dylan and his team are dedicated to thwarting the plot and bringing the culprits to justice. However, with a terrorist threat in play, the FBI usurps the investigation. However, Jack Dylan never backs away from a case or a fight. When the white supremacy leader evades the FBI's dragnet, Jack goes rogue and hunts him down in Manistee.The inevitable standoff finds Dylan alone with his nemesis in an unfamiliar city with no FBI or local law enforcement to support him. His plans go awry, and Jack finds himself arrested by local authorities and placed on trial for his actions.Attorney Zachary Blake comes to his defense in the biggest trial this quiet community has ever seen. The local cops and the FBI think they have a winner, but Zack and his lead investigator, Micah Love, believe there’s more to the story than meets the eye.This exciting legal thriller concludes with a dramatic showdown that has become the trademark of award-winning author Mark M. Bello who is, once again, at the top of his game.","Contemporary, Epic, Thriller"
/book/show/3759.Goldfinger,"Auric Goldfinger is the richest man in England—though his wealth can’t be found in banks. He’s been hoarding vast stockpiles of his namesake metal, and it’s attracted the suspicion of 007’s superiors at MI6. Sent to investigate, Bond uncovers an ingenious gold-smuggling scheme, as well as Goldfinger’s most daring caper yet: Operation Grand Slam, a gold heist so audacious it could bring down the world economy and put the fate of the West in the hands of SMERSH. To stop Goldfinger, Bond will have to survive a showdown with the sinister millionaire’s henchman, Oddjob, a tenacious karate master who can kill with one well-aimed toss of his razor-rimmed bowler hat.","Fiction, Thriller, Espionage, Adventure, Mystery, Classics, Crime"
