Book_URL,Summary,Genres
/book/show/3232771-numenon,"Will Duane has it all. Head of Numenon, the vast, multinational corporation he founded, Will is the richest man on the planet and makes more money with every breath. Still in his prime at 63, he has everything he needs to be on top of the world.But a force he cannot identify pursues Will Duane.The stalker.Driven by his need to win back the love of a mysterious woman, Will takes his top executives to a week long spiritual retreat in the New Mexico desert.His caravan of five RVs makes its way to the retreat site at the Mogollon Bowl. On this sacred land, perhaps the strongest power spot on earth, the ageless shaman known as Grandfather will lead the retreat.As Will and his team progress toward the site, all hell breaks loose. When the caravan becomes stalled, the unknown stalker strikes. Out of a horrifying attack, a new possibility is born ... and evil takes a new form.The survivors realize that they are approaching a reality beyond anything they can imagine. They must face their own terrors and weaknesses as they come face-to-face with what awaits them at the Mogollon Bowl.TESTIMONIALS &NUMENON is superbly written, and beautifully weaves a treasure-trove of spiritual and intellectual wisdom into the story. I am totally enthralled. Where's the sequel?----ILENE DILLON, MSW. Host, Full Power LivingFIVE STARS! A fantasy set in the real world to draw readers in and never let them go, NUMENON is highly recommended to readers seeking modern fiction with fantastical elements.-- MIDWEST BOOK REVIEWThe collision of commerce and spirit, the world's richest man and an ancient Native American shaman, a global corporation larger than any other and the quiet strength at the core of the natural world this is thriller and metaphor and life lesson in the hands of a writer who has journey'd through both worlds.--GERALD DiPEGO, Screenwriter, Phenomenon, Instinct, Message in a BottleNUMENON HAS WON SIX NATIONAL AWARDS","Contemporary, Philosophy, Science Fiction Fantasy, Fantasy, Science Fiction, Fiction, Native American"
/book/show/575962.At_Any_Price,"Patricia Roush's girls were kidnapped more than 16 years ago and taken by their Saudi father, who they hardly knew, to the kingdom of Saudi Arabia. They were three and seven at the time.At Any Priceis the story of her fight to get them back from a father with a documented history of severe mental illnesses and violent tendencies. In the midst of this tragic set of circumstances was a bigger problem-an ongoing, demoralizing struggle with the U.S. government and the Saudi kingdom to reunite her with her children.At Any Pricereveals the desperate and risky attempts for rescue that slip again and again from Patricia's grasp. This personal story of bravery, courage, and faith will warm and inspire readers.",Nonfiction
/book/show/601107.Penrod,"A timeless novel in the spirited tradition ofThe Adventures of Tom Sawyer and Huckleberry FinnOne of the most popular American authors of the late nineteenth and early twentieth centuries, Pulitzer Prize winner Booth Tarkington was acclaimed for his novels set in small Midwestern towns.Penrodtells of a boy growing up in Indianapolis at the turn of the twentieth century. His friends and his dog accompany him on his many jaunts, from the stage as “the Child Sir Lancelot,” to the playground, to school. They make names for themselves as “bad boys” who always have the most fun. Nearly a century after it was first published to incredible popularity and acclaim,Penrodremains wildly funny and entertaining to adults and children alike.","Fiction, Classics, Humor, Childrens, American, Young Adult, Literature"
/book/show/108435.Prison_Writings,"In September of 2022, twenty-five years after Leonard Peltier received a life sentence for the murder of two FBI agents, the DNC unanimously passed a resolution urging President Joe Biden to release him. Peltier has affirmed his innocence ever since his sentencing in 1977--his case was made fully and famously in Peter Matthiessen's bestselling In the Spirit of Crazy Horse --and many remain convinced he was wrongly convicted.Prison Writings is a wise and unsettling book, both memoir and manifesto, chronicling his life in Leavenworth Prison in Kansas. Invoking the Sun Dance, in which pain leads one to a transcendent reality, Peltier explores his suffering and the insights it has borne him. He also locates his experience within the history of the American Indian peoples and their struggles to overcome the federal government's injustices.Edited by Harvey Arden, with an Introduction by Chief Arvol Looking Horse, and a Preface by former Attorney General Ramsey Clark.","Nonfiction, Memoir, Native American, Indigenous, Biography, Politics, History"
/book/show/2860582-mistakes-were-made-but-not-by-me,"Why do people dodge responsibility when things fall apart? Why the parade of public figures unable to own up when they screw up? Why the endless marital quarrels over who is right? Why can we see hypocrisy in others but not in ourselves? Are we all liars? Or do we really believe the stories we tell?Backed by years of research and delivered in lively, energetic prose, ""Mistakes Were Made (But Not by"" Me"")"" offers a fascinating explanation of self-deception--how it works, the harm it can cause, and how we can overcome it.","Psychology, Nonfiction, Science, Self Help, Sociology, Business, Philosophy"
/book/show/8540756-the-cutting-edge,"My name is Skye Summers. I'm a hairstylist and I can't stop fantasizing about killing my clients. Not all of them, of course. I only want to kill the ones who irritate me, which, if I'm being honest, is most of them. My occasional fantasies have turned into chronic daydreams. They're bloody and vivid, like watching a slice-and-dice movie on IMAX. I also want to kill my husband's ex-girlfriend. She's not a client but she tops my list. Eighteen years ago, she gave birth to his daughter and she has tormented him ever since. I should be troubled by this growing desire to use my surgically sharpened shears for more than a haircut. Instead, I wonder how I can get away with it.","Mystery, Horror, Thriller, Fiction"
/book/show/208767.Under_the_Overpass,"Mike Yankoski did more than just wonder. By his own choice, Mike's life went from upper-middle class plush to scum-of-the-earth repulsive overnight. With only a backpack, a sleeping bag and a guitar, Mike and his traveling companion, Sam, set out to experience life on the streets in six different cities—from Washington D.C. to San Diego— and they put themselves to the test.For more than five months the pair experienced firsthand the extreme pains of hunger, the constant uncertainty and danger of living on the streets, exhaustion, depression, and social rejection—and all of this by their own choice. They wanted to find out if their faith was real, if they could actually be the Christians they said they were apart from the comforts they’d always known…to discover first hand what it means to be homeless in America.Mike and Sam's story is gritty, challenging, and utterly captivating. What you encounter in these pages will radically alter how you see your world—and may even change your life.","Nonfiction, Christian, Memoir, Religion, Faith, Biography, Christian Living"
/book/show/62558.Quantum_Psychology,"Throughout human history, thoughts, values and behaviors have been colored by language and the prevailing view of the universe. With the advent of Quantum Mechanics, relativity, non-Euclidean geometries, non-Aristotelian logic and General Semantics, the scientific view of the world has changed dramatically from just a few decades ago. Nonetheless, human thinking is still deeply rooted in the cosmology of the Middle Ages.Quantum Psychologyisthebook to change your way of perceiving yourself—and the universe—for the 21st century. Some say it's materialistic, others call it scientific and still others insist it's mystical. It is all of these—and none.","Psychology, Philosophy, Nonfiction, Science, Occult, Metaphysics, Spirituality"
/book/show/12241147-from-the-farther-side-of-beyond,"INTRODUCTION""from the farther side of beyond (a collection of novellas to keep you up at night),"" is a book of thrillers by Peggy Randall-Martin. You asked for a collection of her works and she was listening. This book includes one true life experience and six of her favorite tales that will take you to the edge and teeter on the razor-thin line between what is real and that unknown place inside us where fear thrives and curls ready to strike.""A Good Sleep 4 Murder,"" is the story of Adam Duncan who will stop at nothing to get what he wants. During the final days of his marriage, he developed a mind-bending plan to save his matrimonial union. If it works who will save his wife from him? And when will it spread to a home near you?""Abilene, Sweet, Sweet, Abilene,"" I tell you this story now because the people who lived it are all dead; anyway that's what I'm told. My hope is that this resurrection will be the nemesis needed to call those memories forth because then and only then, will I be able to rest.""Are You Scared Yet?"" When O'Neal Bradley discovered the body of her best friend, she didn't know her name was next on the killer's list. And she couldn't have known that her home was the looking glass through which the killer could place her in the cross-hairs of a sniper rifle and watch every move she made. Her life was no longer her own and she hid in the only place available - in plain sight.""Backside of the Mirror,"" When Whitley Wickingham received notice of her grandmother's death, she traveled to Wickingham Farm. The day after her arrival she discovered an antique mirror in the attic. It was her plan to move it downstairs that disturbed the order of things in the old house and the definition of normal took on a whole new meaning. Nothing was as it seemed and no one appeared to be who they said they were. Whitley had no idea of the terror that lay in wait. In her worst nightmare she would never have danced so closely to insanity and she would've awakened before sheer evil forced her to run for her life. But this wasn't a night terror and she would try to go without sleep for fear when she closed her eyes it would be for the last time.""Death Takes a Highway,"" Have you heard the old saying, ""Be careful. You could wake up in the morning and find yourself dead?"" Sounds preposterous, right? What if you went out for a nice dinner at your favorite haunt and no one recognized you? And the conversation at the table next to yours was filled with rumors and innuendos that you were seen in places unknown to you. Would you blow it off as a series of crazy coincidences or launch a search for absolutes? But all roads don't lead home so plan your travel carefully because when death takes a highway the consequences could leave you dying to know the truth.""For Whom The Phone Rings,"" is based on a true life event, late 1999, in this author's life. The occurrence puzzles her to this day and no one has been able to offer a viable explanation. If it happened to you, would you have answered the phone? (Not sold independently of this collection.)""So Far Behind,"" In a place, condition, or time previously passed or departed from... Anna-Jake Constan grew up in her parent's little house on Maple Street in Garner's Rest, Oklahoma. Her younger siblings moved away right after high school and never returned until the day of their papa's funeral. At 38 years old Anna-Jake resided there alone, and the horrifying events that took place in the house one dark frozen winter night are what the locals called, ""the happening."" They said it was the coldest day in hell...",No genres available
/book/show/1263250.Plus_One,"In a hilarious memoir of life in the glitter factory, a divorced British mother of two grown children describes how she moved to L.A. to live with her sister, a respected songwriter, and began living life in the shadow of celebrity in the surreal world of Hollywood glamour. Original.",No genres available
/book/show/12448098-dreamscape,Out of print,"Time Travel, Historical Romance, Romance, Contemporary Romance, Paranormal Romance"
/book/show/9428981-here-comes-trouble,"""I had an unusually large-sized head, though this was not uncommon for a baby in the Midwest. The craniums in our part of the country were designed to leave a little extra room for the brain to grow in case one day we found ourselves exposed to something we didn't understand, like a foreign language, or a salad."" Michael Moore-Oscar-winning filmmaker, bestselling author, the nation's unofficial provocateur laureate-is back, this time taking on an entirely new role, that of his own meta- Forrest Gump . Breaking the autobiographical mode, he presents twenty-four far-ranging, irreverent, and stranger-than-fiction vignettes from his own early life. One moment he's an eleven-year-old boy lost in the Senate and found by Bobby Kennedy; and in the next, he's inside the Bitburg cemetery with a dazed and confused Ronald Reagan. Fast-forwarding to 2003, he stuns the world by uttering the words ""We live in fictitious times... with a fictitious president"" in place of the expected ""I'd like to thank the Academy."" And none of that even comes close to the night the friendly priest at the seminary decides to show him how to perform his own exorcism. Capturing the zeitgeist of the past fifty years, yet deeply personal and unflinchingly honest, HERE COMES TROUBLE takes readers on an unforgettable, take-no-prisoners ride through the life and times of Michael Moore. No one will come away from this book without a sense of surprise about the Michael Moore most of us didn't know. Alternately funny, eye-opening, and moving, it's a book he has been writing-and living-his entire life.","Nonfiction, Biography, Memoir, Politics, Autobiography, Audiobook, Biography Memoir"
/book/show/8853482-laney,"In a small college town in Northern California, Laney Alexander leads a regular, uneventful life–that is, until the charming and alluring Oliver Knight enters her world. Who is this gorgeous and mysterious stranger? Or, rather, what is he? As Laney’s sophomore year of college begins, so does an unbelievable adventure–including a love she didn’t know she longed for. She soon learns that Oliver is not ordinary, nor is the rest of his family, including a sister who openly hates her and a brother who will stop at nothing for revenge. As she fights for her life, and Oliver’s love, Laney discovers that the fictional world of vampires isn’t so fictional after all. Nobody is safe, especially Laney, Oliver’s most important priority, and he will stop at nothing to protect her. With her mortality at risk, and a commitment revealed that she, without a doubt, knows she wants, Laney’s life takes a thrilling and terrifying turn…","Vampires, Paranormal, Young Adult, Paranormal Romance, Fantasy, Romance, Werewolves"
/book/show/2544.The_Madman,"This thought-provoking collection of strange, subtle, but meaningful parables casts an ironic light on the beliefs, hopes, and vanities of humankind.","Poetry, Philosophy, Fiction, Classics, Short Stories, Literature, Spirituality"
/book/show/178527.Nigger,"Randall Kennedy takes on not just a word, but our laws, attitudes, and culture with bracing courage and intelligence—with a range of reference that extends from the Jim Crow south to Chris Rock routines and the O. J. Simpson trial.It’s “the nuclear bomb of racial epithets,” a word that whites have employed to wound and degrade African Americans for three centuries. Paradoxically, among many Black people it has become a term of affection and even empowerment.The word, of course, is nigger , and in this candid, lucidly argued book the distinguished legal scholar Randall Kennedy traces its origins, maps its multifarious connotations, and explores the controversies that rage around it.Should Blacks be able to use nigger in ways forbidden to others? Should the law treat it as a provocation that reduces the culpability of those who respond to it violently? Should it cost a person his job, or a book like Huckleberry Finn its place on library shelves?","Nonfiction, History, Race, Language, Sociology, Politics, African American"
/book/show/4657.The_Water_Method_Man,"“John Irving, it is abundantly clear, is a true artist.”— Los Angeles TimesFred ""Bogus"" Trumper has troubles. A divorced, broke graduate student of Old Norse in 1970s New York, Trumper is a wayward knight-errant in the battle of the sexes and the pursuit of  His ex-wife has moved in with his childhood best friend, his life is the subject of a tell-all movie, and his chronic urinary tract infection requires surgery.Trumper is determined to change. There's only one it seems the harder he tries to alter his adolescent ways, the more he is drawn to repeating the mistakes of the past. . . .Written when Irving was twenty-nine, Trumper's tale of woe is told with all the wit and humor that would become Irving's trademark.“Three or four times as funny as most novels.” — The New YorkerPraise for The Water-Method Man“Friendship, marriage, and family are his primary themes, but at that blundering level of life where mishap and folly—something close to joyful malice—perpetually intrude and distrupt, often fatally. Life, in [John] Irving's fiction, is always under siege. Harm and disarray are daily fare, as if the course of love could not run true. . . . Irving's multiple manner . . . his will to come at the world from different directions, is one of the outstandint traits of The World According to Garp, but this remarkable flair for . . . stories inside stories . . . isalready handled with mastery . . . and with a freedom almost wanton in The Water-Method Man  [which is Garp's predecessor by six years].” —Terrence Des Pres“Brutal reality and hallucination, comedy and pathos. A rich, unified tapestry.” — Time","Fiction, Literary Fiction, Contemporary, Novels, Humor, Literature, American"
/book/show/12690450-eight-of-jacks,"The debut novel of both Lieutenant Dominica Vasquez, of DCPJ, and Rayna Salinger, a brilliant computer hacker with no memory of her past.A famous 16th century murder sparks an ingenious race to stop a madman before he kills again.PARIS -- An obscure message written in blood adorns the body of Jack's Eighth -- a prostitute found floating in the Seine.Europol's top expert is adamant: This isn't going to stop. Jack wants to play a little game with Vasquez. An outcast within DCPJ, she decides to enlist the help of César Prada -- a small-time criminal informant -- whose unlikely expertise on the works of William Shakespeare guides them through a labyrinthine maze of snitches, drug dealers, and prostitutes... International espionage, and, above all, Human Trafficking -- on a collision course with a mysterious organization known only as...THE SCHOOL OF NIGHT.There are figures haunting Salinger's dreams, mysterious assassins who reside within the doorways of her mind. Growing is the knowledge that she may be one of them: Acheron. A genius-level IT expert with ungodly skills.Eight of Jacks is a thriller about women. Specifically two women, who don't take jack from anyone.",No genres available
/book/show/29380.Animal_Liberation,"The Book That Started A RevolutionSince its original publication in 1975, this groundbreaking work has awakened millions of concerned men and women to the shocking abuse of animals everywhere -- inspiring a worldwide movement to eliminate much of the cruel and unnecessary laboratory animal experimentation of years past.In this newly revised and expanded edition, author Peter Singer exposes the chilling realities of today's ""factory forms"" and product-testing procedures -- offering sound, humane solutions to what has become a profound environmental and social as well as moral issue. An important and persuasive appeal to conscience, fairness, decency and justice,Animal Liberationis essential reading for the supporter and the skeptic alike.","Philosophy, Nonfiction, Animals, Vegan, Politics, Food, Science"
/book/show/8545304-enchanted-island,"Gabriella Sanchez is an awkward, eleven year-old girl simply trying to fit in. Bullied by her classmates, she’s forced into a solitary existence. She attempts to change her circumstances by befriending Molly Sinclair, the daughter of the wealthy couple her mother works for.Things seemed to be going well, until the day Molly decided she was embarrassed to be friends with Gabriella in public. Gabriella’s luck changes when she meets new student, Gilberto Padilla. He accepts her just as she is. The two become inseparable. Gabriella is so happy she even forgives Molly and revisits their friendship.With school out for the summer, Gabriella and Gilberto’s family plan a trip to Puerto Rico. A spoiled Molly convinces her parents to let her tag along. Gabriella is overjoyed to be experiencing it for the first time with her best friends. Friendship is tested when a battle begins between the two girls, over Gilberto. But, while in Puerto Rico Gabriella and Molly meet Juan, a friend of the Padilla family. Molly instantly falls for him while he has his eye set on Gabriella. This infuriates Molly, who inadvertently causes a near fatal accident for her friend.Molly’s unscrupulous behavior sets off a peculiar chain of events. Eleven year-old Gabriella then finds herself in the middle of an age old mystery after curious happenings begin to occur. After entrusting only her friends with the information, the four choose never to discuss it again, until Gabriella starts having cryptic dreams, years later.Now well into their teens the trio strengthens their friendship and two even find love with one another. Together, they enter high school and drama ensues. Gabriella finds herself torn between two boys. Tragedy strikes Molly with devastating consequences. Gilberto remains Gabriella’s constant through it all. In the midst of the chaos, the friends learn that they will be returning to Puerto Rico for a wedding.On the second trip to Puerto Rico, Gabriella, now fifteen years-old, is determined to uncover the clues in her dreams. She discovers that her dreams unlock mysteries of the ancient Taino tribe, in which she and her friends play an important role. Together they journey through time, to learn Gabriella’s fate, and a lesson of the inevitable law of Karma.",No genres available
/book/show/41179.Miracleman_Book_Three,"Book Three of the New York Times bestselling series begins! Gods and monsters walk the earth, as the aliens whose technology created Miracleman seek to exterminate Project Zarathustra's survivors. And even as the future of humankind hangs in the balance on the far side of the galaxy, and the month-old baby Winter begins to speak, the price of godhood takes its toll on Johnny Bates. A single word is uttered, and hell on Earth is unleashed. Kid Miracleman is loose!As smoke rises over London, Miracleman must face Kid Miracleman—and realize his destiny. The sick will be healed, military powers will be disarmed, poverty will be abolished. Every day shall be a day of miracles, a new dawn for humankind. The original Miracleman opus comes to its majestic close!Collecting Eclipse Comics originalMiracleman#11-16.","Comics, Graphic Novels, Comic Book, Superheroes, Science Fiction, Fiction, Marvel"
